title,link,keyword
Uns Restaurant  Bali,https://www.google.com/maps/place/Un's+Restaurant+-+Bali/data=!4m7!3m6!1s0x2dd246c62149a0c7:0x421d3b2ae0cae212!8m2!3d-8.7223368!4d115.1749177!16s%2Fg%2F1th6h3x2!19sChIJx6BJIcZG0i0REuLK4Co7HUI?authuser=0&hl=en&rclk=1,
PRIME  Le Méridien Kuala Lumpur,"https://www.google.com/maps/place/PRIME+,+Le+M%C3%A9ridien+Kuala+Lumpur/data=!4m7!3m6!1s0x31cc49c05464fca5:0x8f55a48d79427608!8m2!3d3.1355924!4d101.6862869!16s%2Fg%2F1tv3l5gy!19sChIJpfxkVMBJzDERCHZCeY2kVY8?authuser=0&hl=en&rclk=1",
nel Restaurant,https://www.google.com/maps/place/nel.+Restaurant/data=!4m7!3m6!1s0x6b12ae22b243e41d:0x3a279ff7a204de5!8m2!3d-33.8793573!4d151.2093682!16s%2Fg%2F11b7fs7dfw!19sChIJHeRDsiKuEmsR5U0gev95ogM?authuser=0&hl=en&rclk=1,
Feel Myanmar Restaurant Pyidaungzu Yeiktha Street,https://www.google.com/maps/place/Feel+Myanmar+Restaurant+(Pyidaungzu+Yeiktha+Street)/data=!4m7!3m6!1s0x30c1eb6f6cb162c9:0xcdd769e28938865a!8m2!3d16.7906581!4d96.143712!16s%2Fg%2F1thjr6qr!19sChIJyWKxbG_rwTARWoY4ieJp180?authuser=0&hl=en&rclk=1,
Hawker  Roll,https://www.google.com/maps/place/Hawker+%26+Roll/data=!4m7!3m6!1s0x6d6ddb4371a1aa15:0x8d1ad16a40c9db76!8m2!3d-37.7367726!4d176.1060343!16s%2Fg%2F11h77kllyt!19sChIJFaqhcUPbbW0RdtvJQGrRGo0?authuser=0&hl=en&rclk=1,
Nueva Bar  Dining,https://www.google.com/maps/place/Nueva+Bar+%26+Dining/data=!4m7!3m6!1s0x390d1d9fdae5fe13:0x568715e7d0d36435!8m2!3d28.3646102!4d76.9419433!16s%2Fg%2F11c5wl6q64!19sChIJE_7l2p8dDTkRNWTT0OcVh1Y?authuser=0&hl=en&rclk=1,
Eight4Nine Restaurant  Lounge,https://www.google.com/maps/place/Eight4Nine+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x80db1bb844088fa5:0x7078c601ccab1b1d!8m2!3d33.8345505!4d-116.5469483!16s%2Fg%2F11b7rn6rb_!19sChIJpY8IRLgb24ARHRurzAHGeHA?authuser=0&hl=en&rclk=1,
Indique Restaurant  Bar,https://www.google.com/maps/place/Indique+Restaurant+%26+Bar/data=!4m7!3m6!1s0x39418db72d475c51:0x7c10f67cc3d86d02!8m2!3d26.2964174!4d73.0240214!16s%2Fg%2F11b70g407m!19sChIJUVxHLbeNQTkRAm3Yw3z2EHw?authuser=0&hl=en&rclk=1,
COMO Italian Restaurant  Bar,https://www.google.com/maps/place/COMO+Italian+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3404017199aad943:0x4739bac6e7968917!8m2!3d22.2872027!4d114.2224855!16s%2Fg%2F11f0_g6ty0!19sChIJQ9mqmXEBBDQRF4mW58a6OUc?authuser=0&hl=en&rclk=1,
Restaurant LOs,https://www.google.com/maps/place/Restaurant+L'Os/data=!4m7!3m6!1s0x151f3d0d2d24f37b:0xed29eaf62621b379!8m2!3d33.85519!4d35.58768!16s%2Fg%2F1w44hg13!19sChIJe_MkLQ09HxURebMhJvbqKe0?authuser=0&hl=en&rclk=1,
Galatoires,https://www.google.com/maps/place/Galatoire's/data=!4m7!3m6!1s0x8620a60c6bbe47ff:0xe159f35f049b6730!8m2!3d29.9549285!4d-90.0690198!16zL20vMDgzbTE5!19sChIJ_0e-awymIIYRMGebBF_zWeE?authuser=0&hl=en&rclk=1,
Coast Restaurant  Lounge,https://www.google.com/maps/place/Coast+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x40dbe2c948da266d:0x62f29c5fe70bb0a8!8m2!3d48.463502!4d35.074304!16s%2Fg%2F11b6bpl0q5!19sChIJbSbaSMni20ARqLAL51-c8mI?authuser=0&hl=en&rclk=1,
Commanders Palace,https://www.google.com/maps/place/Commander's+Palace/data=!4m7!3m6!1s0x8620a5cd5976775b:0x483a92d6fcaceabb!8m2!3d29.9288071!4d-90.0842041!16zL20vMDZoc2s0!19sChIJW3d2Wc2lIIYRu-qs_NaSOkg?authuser=0&hl=en&rclk=1,
Rats Restaurant,https://www.google.com/maps/place/Rat's+Restaurant/data=!4m7!3m6!1s0x89c158ecbf9358f7:0xad30cac31c3708b5!8m2!3d40.2377777!4d-74.7161026!16s%2Fg%2F1tlw9_21!19sChIJ91iTv-xYwYkRtQg3HMPKMK0?authuser=0&hl=en&rclk=1,
De Lîle Restaurant,https://www.google.com/maps/place/De+L'%C3%AEle+Restaurant/data=!4m7!3m6!1s0x54888f4680caf817:0x5f8ea48591896e65!8m2!3d49.3472893!4d-124.4431693!16s%2Fg%2F11jh8tw45m!19sChIJF_jKgEaPiFQRZW6JkYWkjl8?authuser=0&hl=en&rclk=1,
Restaurant Revolution,https://www.google.com/maps/place/Restaurant+R'evolution/data=!4m7!3m6!1s0x8620a60c31500e27:0x2072073fb951222a!8m2!3d29.955435!4d-90.068135!16s%2Fm%2F0zfyxd8!19sChIJJw5QMQymIIYRKiJRuT8HciA?authuser=0&hl=en&rclk=1,
Mandinas Restaurant,https://www.google.com/maps/place/Mandina's+Restaurant/data=!4m7!3m6!1s0x8620a58a2056fa47:0xfeebae83f37d505f!8m2!3d29.9722912!4d-90.0980157!16s%2Fg%2F1thp8bm1!19sChIJR_pWIIqlIIYRX1B984Ou6_4?authuser=0&hl=en&rclk=1,
Galatoires 33 Bar  Steak,https://www.google.com/maps/place/Galatoire's+33+Bar+%26+Steak/data=!4m7!3m6!1s0x8620a60c6a6f5a41:0xe5ba64d7bc5ae854!8m2!3d29.955114!4d-90.069116!16s%2Fg%2F12m99tq5h!19sChIJQVpvagymIIYRVOhavNdkuuU?authuser=0&hl=en&rclk=1,
Brennans,https://www.google.com/maps/place/Brennan's/data=!4m7!3m6!1s0x8620a60ddc6ab78d:0x2f47deede9e0b20a!8m2!3d29.9561453!4d-90.066646!16s%2Fm%2F0267b3d!19sChIJjbdq3A2mIIYRCrLg6e3eRy8?authuser=0&hl=en&rclk=1,
The Grand  Family Dining  Cocktails,https://www.google.com/maps/place/The+Grand+-+Family+Dining+%26+Cocktails/data=!4m7!3m6!1s0x881c10dad2e87023:0x64fe34faf25d49c1!8m2!3d43.9533642!4d-86.4490502!16s%2Fm%2F0zmtnc7!19sChIJI3Do0toQHIgRwUld8vo0_mQ?authuser=0&hl=en&rclk=1,
Araxi Restaurant  Oyster Bar,https://www.google.com/maps/place/Araxi+Restaurant+%26+Oyster+Bar/data=!4m7!3m6!1s0x54873cb355260f67:0x7bcff1f79b909083!8m2!3d50.1149137!4d-122.9557619!16s%2Fg%2F1tf1njgx!19sChIJZw8mVbM8h1QRg5CQm_fxz3s?authuser=0&hl=en&rclk=1,
