title,link
The Bali Dream Villa & Resort Echo Beach Canggu,https://www.google.com/maps/place/The+Bali+Dream+Villa+%26+Resort+Echo+Beach+Canggu/data=!4m10!3m9!1s0x2dd23876ac01d183:0xeb3e830a0aa58e38!5m2!4m1!1i2!8m2!3d-8.648179!4d115.128875!16s%2Fg%2F12hr0n0mj!19sChIJg9EBrHY40i0ROI6lCgqDPus?authuser=0&hl=en&rclk=1
Mimpi Resort Menjangan,https://www.google.com/maps/place/Mimpi+Resort+Menjangan/data=!4m10!3m9!1s0x2dd1698446470daf:0x4e7a16fba796d461!5m2!4m1!1i2!8m2!3d-8.138384!4d114.5718471!16s%2Fg%2F11g_5kt8x!19sChIJrw1HRoRp0S0RYdSWp_sWek4?authuser=0&hl=en&rclk=1
Natya Resort Ubud,https://www.google.com/maps/place/Natya+Resort+Ubud/data=!4m10!3m9!1s0x2dd222be52dce515:0x38f38f7a5e5a2f15!5m2!4m1!1i2!8m2!3d-8.46717!4d115.263996!16s%2Fg%2F11cn15qd25!19sChIJFeXcUr4i0i0RFS9aXnqP8zg?authuser=0&hl=en&rclk=1
The Elementum,https://www.google.com/maps/place/The+Elementum/data=!4m10!3m9!1s0x2dd245c961609dc5:0xae396fd8a52bdcff!5m2!4m1!1i2!8m2!3d-8.8051509!4d115.1175863!16s%2Fg%2F11fjgscjck!19sChIJxZ1gYclF0i0R_9wrpdhvOa4?authuser=0&hl=en&rclk=1
Medewi Manor,https://www.google.com/maps/place/Medewi+Manor/data=!4m7!3m6!1s0x2dd3d6911bba327b:0x195c53023dc81b3!8m2!3d-8.4090803!4d114.793936!16s%2Fg%2F11hbn5b95v!19sChIJezK6G5HW0y0Rs4HcIzDFlQE?authuser=0&hl=en&rclk=1
Menjangan Dynasty Resort Beach Glamping and Dive Centre,https://www.google.com/maps/place/Menjangan+Dynasty+Resort+Beach+Glamping+and+Dive+Centre/data=!4m10!3m9!1s0x2dd16985bb24c935:0xe0c6ad1709eb269!5m2!4m1!1i2!8m2!3d-8.1351728!4d114.5619057!16s%2Fg%2F11cn6f48hh!19sChIJNckku4Vp0S0RabKecNFqDA4?authuser=0&hl=en&rclk=1
Kelapa Retreat & Spa,https://www.google.com/maps/place/Kelapa+Retreat+%26+Spa/data=!4m10!3m9!1s0x2dd3d40f66f82313:0xeb2ca4b91daafa67!5m2!4m1!1i2!8m2!3d-8.4344654!4d114.8304443!16s%2Fg%2F1v4lzj77!19sChIJEyP4Zg_U0y0RZ_qqHbmkLOs?authuser=0&hl=en&rclk=1
Dash Hotel Seminyak,https://www.google.com/maps/place/Dash+Hotel+Seminyak/data=!4m10!3m9!1s0x2dd2471206ca86d7:0x9f890e4336b187bf!5m2!4m1!1i2!8m2!3d-8.6793299!4d115.153619!16s%2Fg%2F11b7qt9bv6!19sChIJ14bKBhJH0i0Rv4exNkMOiZ8?authuser=0&hl=en&rclk=1
Jimbaran Bay Beach Resort & Spa,https://www.google.com/maps/place/Jimbaran+Bay+Beach+Resort+%26+Spa/data=!4m10!3m9!1s0x2dd2446667a4b4bd:0xb7a44c266f034787!5m2!4m1!1i2!8m2!3d-8.7664683!4d115.1700616!16s%2Fg%2F11bzt55mh1!19sChIJvbSkZ2ZE0i0Rh0cDbyZMpLc?authuser=0&hl=en&rclk=1
Fattori Rondini Mawe,https://www.google.com/maps/place/Fattori+Rondini+Mawe/data=!4m7!3m6!1s0x2dd171bd2dd68ceb:0x1846ad681630b46!8m2!3d-8.1665576!4d114.7287426!16s%2Fg%2F11fmzbsb4n!19sChIJ64zWLb1x0S0RRgtjgdZqhAE?authuser=0&hl=en&rclk=1
S Resorts Hidden Valley,https://www.google.com/maps/place/S+Resorts+Hidden+Valley/data=!4m10!3m9!1s0x2dd25ad101ba4083:0x859a3e5d0c7958c5!5m2!4m1!1i2!8m2!3d-8.8258177!4d115.1320147!16s%2Fg%2F1pw3ygqsc!19sChIJg0C6AdFa0i0RxVh5DF0-moU?authuser=0&hl=en&rclk=1
The Kumpi Villas,https://www.google.com/maps/place/The+Kumpi+Villas/data=!4m10!3m9!1s0x2dd247198601cf37:0x1e14195143a08a1b!5m2!4m1!1i2!8m2!3d-8.6862715!4d115.1598495!16s%2Fg%2F11b73r3v_t!19sChIJN88BhhlH0i0RG4qgQ1EZFB4?authuser=0&hl=en&rclk=1
Golden Tulip Jineng Resort,https://www.google.com/maps/place/Golden+Tulip+Jineng+Resort/data=!4m10!3m9!1s0x2dd246b3f1543871:0x52d5931d853b967!5m2!4m1!1i2!8m2!3d-8.7184532!4d115.1836368!16s%2Fg%2F11b7tqvq4l!19sChIJcThU8bNG0i0RZ7lT2DFZLQU?authuser=0&hl=en&rclk=1
Tiger Hideaway,https://www.google.com/maps/place/Tiger+Hideaway/data=!4m10!3m9!1s0x2dd3d6910734bad9:0xce87f38c2ee9801c!5m2!4m1!1i2!8m2!3d-8.4095098!4d114.7914735!16s%2Fg%2F11f4wv6yyw!19sChIJ2bo0B5HW0y0RHIDpLozzh84?authuser=0&hl=en&rclk=1
The Palms Canggu,https://www.google.com/maps/place/The+Palms+Canggu/data=!4m10!3m9!1s0x2dd23923b1bd72a7:0xf584c4c0a806e72e!5m2!4m1!1i2!8m2!3d-8.6466184!4d115.1363895!16s%2Fg%2F11hf061wjb!19sChIJp3K9sSM50i0RLucGqMDEhPU?authuser=0&hl=en&rclk=1
Mat Tung ngak,https://www.google.com/maps/place/Mat+Tung+ngak/data=!4m7!3m6!1s0x2dd169920b82e7e7:0x874d1f9ef09194a4!8m2!3d-8.140461!4d114.5964684!16s%2Fg%2F11gh9mh_q5!19sChIJ5-eCC5Jp0S0RpJSR8J4fTYc?authuser=0&hl=en&rclk=1
IZE Seminyak,https://www.google.com/maps/place/IZE+Seminyak/data=!4m10!3m9!1s0x2dd247175f8e555d:0xefab67091018aeb2!5m2!4m1!1i2!8m2!3d-8.6842852!4d115.1605285!16s%2Fg%2F1pxwrkkmr!19sChIJXVWOXxdH0i0Rsq4YEAlnq-8?authuser=0&hl=en&rclk=1
Beach Villa Ayu,https://www.google.com/maps/place/Beach+Villa+Ayu/data=!4m7!3m6!1s0x2dd16f4b3e3b7591:0xc040e31c0880334d!8m2!3d-8.1265374!4d114.6192689!16s%2Fg%2F11t2w5749v!19sChIJkXU7Pktv0S0RTTOACBzjQMA?authuser=0&hl=en&rclk=1
Elephant Safari Park Lodge Bali,https://www.google.com/maps/place/Elephant+Safari+Park+Lodge+Bali/data=!4m10!3m9!1s0x2dd21f5877021e1b:0x165ad32430c70f14!5m2!4m1!1i2!8m2!3d-8.391231!4d115.283967!16s%2Fg%2F1tdhhylr!19sChIJGx4Cd1gf0i0RFA_HMCTTWhY?authuser=0&hl=en&rclk=1
Ubud Dedari Villas,https://www.google.com/maps/place/Ubud+Dedari+Villas/data=!4m10!3m9!1s0x2dd2162b94b7ccd5:0xdc380e407aec0ec0!5m2!4m1!1i2!8m2!3d-8.527467!4d115.288485!16s%2Fg%2F1tg0h9q9!19sChIJ1cy3lCsW0i0RwA7sekAOONw?authuser=0&hl=en&rclk=1
Bali Palms,https://www.google.com/maps/place/Bali+Palms/data=!4m10!3m9!1s0x2dd22f76e12edef3:0xd17d531fdd6f79db!5m2!4m1!1i2!8m2!3d-8.4526708!4d115.046216!16s%2Fg%2F11j7vsk7m3!19sChIJ894u4XYv0i0R23lv3R9TfdE?authuser=0&hl=en&rclk=1
Bali Lush,https://www.google.com/maps/place/Bali+Lush/data=!4m10!3m9!1s0x2dd22fabda08c835:0xe93925a11d71d2fa!5m2!4m1!1i2!8m2!3d-8.462355!4d115.0521071!16s%2Fg%2F11bvt0bzhl!19sChIJNcgI2qsv0i0R-tJxHaElOek?authuser=0&hl=en&rclk=1
Clove Tree Hill - Bali Eco Retreat,https://www.google.com/maps/place/Clove+Tree+Hill+-+Bali+Eco+Retreat/data=!4m10!3m9!1s0x2dd22f3c23d56ac1:0x47a952d8cc8db800!5m2!4m1!1i2!8m2!3d-8.4334687!4d115.0631399!16s%2Fg%2F11csr1y0xl!19sChIJwWrVIzwv0i0RALiNzNhSqUc?authuser=0&hl=en&rclk=1
Bali Sesandan Garden,https://www.google.com/maps/place/Bali+Sesandan+Garden/data=!4m10!3m9!1s0x2dd22507eeeca39b:0xe6d696fb09764315!5m2!4m1!1i2!8m2!3d-8.4607623!4d115.0579755!16s%2Fg%2F11h2gq5dtm!19sChIJm6Ps7gcl0i0RFUN2CfuW1uY?authuser=0&hl=en&rclk=1
Bali Green Retreat,https://www.google.com/maps/place/Bali+Green+Retreat/data=!4m10!3m9!1s0x2dd22fa866a6d8b3:0x99b45623f562eed2!5m2!4m1!1i2!8m2!3d-8.4605103!4d115.0572631!16s%2Fg%2F11f15h78r0!19sChIJs9imZqgv0i0R0u5i9SNWtJk?authuser=0&hl=en&rclk=1
Bali Eco Stay,https://www.google.com/maps/place/Bali+Eco+Stay/data=!4m10!3m9!1s0x2dd22f392427361d:0xb28924e1412db509!5m2!4m1!1i2!8m2!3d-8.4311196!4d115.0669136!16s%2Fg%2F1hdz3l0w0!19sChIJHTYnJDkv0i0RCbUtQeEkibI?authuser=0&hl=en&rclk=1
Umadhatu Resorts and Water Park,https://www.google.com/maps/place/Umadhatu+Resorts+and+Water+Park/data=!4m10!3m9!1s0x2dd22fd63e6e589d:0xd6797c9ec00634f2!5m2!4m1!1i2!8m2!3d-8.4987303!4d115.0533696!16s%2Fg%2F11clgmljkq!19sChIJnVhuPtYv0i0R8jQGwJ58edY?authuser=0&hl=en&rclk=1
Galalima Glamping Bali,https://www.google.com/maps/place/Galalima+Glamping+Bali/data=!4m10!3m9!1s0x2dd22fc08eeed3df:0x924f74a4411c9ba7!5m2!4m1!1i2!8m2!3d-8.4626083!4d115.0684359!16s%2Fg%2F11fmm8wntq!19sChIJ39PujsAv0i0Rp5scQaR0T5I?authuser=0&hl=en&rclk=1
Cempaka Belimbing Villas,https://www.google.com/maps/place/Cempaka+Belimbing+Villas/data=!4m10!3m9!1s0x2dd22ecb7ce6d9ab:0x87a105d43339d72f!5m2!4m1!1i2!8m2!3d-8.4224708!4d115.0284588!16s%2Fg%2F1tcx99gz!19sChIJq9nmfMsu0i0RL9c5M9QFoYc?authuser=0&hl=en&rclk=1
La Balian Villa and Retreat,https://www.google.com/maps/place/La+Balian+Villa+and+Retreat/data=!4m7!3m6!1s0x2dd22df3381fc263:0x5c3cf6d5fa420f3b!8m2!3d-8.4976784!4d114.9769096!16s%2Fg%2F11bt_h_pdh!19sChIJY8IfOPMt0i0ROw9C-tX2PFw?authuser=0&hl=en&rclk=1
Alassari Plantation,https://www.google.com/maps/place/Alassari+Plantation/data=!4m10!3m9!1s0x2dd2289113cde6d5:0x49ccc8afd8d1950a!5m2!4m1!1i2!8m2!3d-8.389981!4d115.0782185!16s%2Fg%2F11b_1nby3j!19sChIJ1ebNE5Eo0i0RCpXR2K_IzEk?authuser=0&hl=en&rclk=1
Bali Mountain Retreat,https://www.google.com/maps/place/Bali+Mountain+Retreat/data=!4m10!3m9!1s0x2dd2289131239f91:0x12c74de866223a11!5m2!4m1!1i2!8m2!3d-8.3929925!4d115.0774204!16s%2Fg%2F1tfdvnjk!19sChIJkZ8jMZEo0i0REToiZuhNxxI?authuser=0&hl=en&rclk=1
The Beach House at Balian Beach,https://www.google.com/maps/place/The+Beach+House+at+Balian+Beach/data=!4m7!3m6!1s0x2dd232759a9bd1cf:0x2f45d469018d41a!8m2!3d-8.505802!4d114.9714531!16s%2Fg%2F11c3k5732d!19sChIJz9GbmnUy0i0RGtQYkEZd9AI?authuser=0&hl=en&rclk=1
balian beach villa,https://www.google.com/maps/place/balian+beach+villa/data=!4m10!3m9!1s0x2dd22dd4f4ea7953:0x9ecb5a2dad42243d!5m2!4m1!1i2!8m2!3d-8.502418!4d114.9661285!16s%2Fg%2F11pzjrpw05!19sChIJU3nq9NQt0i0RPSRCrS1ay54?authuser=0&hl=en&rclk=1
Gubug Balian Beach,https://www.google.com/maps/place/Gubug+Balian+Beach/data=!4m10!3m9!1s0x2dd22d88ed2d19d9:0x6115200025f0a0ab!5m2!4m1!1i2!8m2!3d-8.5022561!4d114.965038!16s%2Fg%2F11b6t01q0z!19sChIJ2Rkt7Ygt0i0Rq6DwJQAgFWE?authuser=0&hl=en&rclk=1
"Pondok Pitaya: Hotel, Surfing and Yoga","https://www.google.com/maps/place/Pondok+Pitaya:+Hotel,+Surfing+and+Yoga/data=!4m10!3m9!1s0x2dd22d88f7e06769:0x9d805d293f302f69!5m2!4m1!1i2!8m2!3d-8.5029388!4d114.9657861!16s%2Fg%2F12m91rfrb!19sChIJaWfg94gt0i0RaS8wPyldgJ0?authuser=0&hl=en&rclk=1"
Bali Beach Glamping,https://www.google.com/maps/place/Bali+Beach+Glamping/data=!4m10!3m9!1s0x2dd23741bb7fe031:0xb870bf12b3d58486!5m2!4m1!1i2!8m2!3d-8.5986396!4d115.0752368!16s%2Fg%2F11hssd9y21!19sChIJMeB_u0E30i0RhoTVsxK_cLg?authuser=0&hl=en&rclk=1
Villa Rumah Pantai Bali,https://www.google.com/maps/place/Villa+Rumah+Pantai+Bali/data=!4m10!3m9!1s0x2dd2320d0d0483fb:0x6ff6ee088cdb02d!5m2!4m1!1i2!8m2!3d-8.513373!4d114.977803!16s%2Fg%2F1td10p5s!19sChIJ-4MEDQ0y0i0RLbDNiOBu_wY?authuser=0&hl=en&rclk=1
Istana Balian,https://www.google.com/maps/place/Istana+Balian/data=!4m10!3m9!1s0x2dd22d8f4c8ee103:0x59a120468a4efc5!5m2!4m1!1i2!8m2!3d-8.5000966!4d114.9645436!16s%2Fg%2F1tcz5fb2!19sChIJA-GOTI8t0i0Rxe-kaAQSmgU?authuser=0&hl=en&rclk=1
Boutique Hotel Sensation,https://www.google.com/maps/place/Boutique+Hotel+Sensation/data=!4m10!3m9!1s0x2dd231f4addca263:0xb53eee23becf3562!5m2!4m1!1i2!8m2!3d-8.5632138!4d115.0382581!16s%2Fg%2F11gyyx4_m9!19sChIJY6LcrfQx0i0RYjXPviPuPrU?authuser=0&hl=en&rclk=1
Pondok Pisces Bungalows,https://www.google.com/maps/place/Pondok+Pisces+Bungalows/data=!4m10!3m9!1s0x2dd22d88b931cf43:0x14a4f63e0852e4d2!5m2!4m1!1i2!8m2!3d-8.5014334!4d114.9644529!16s%2Fg%2F11xyfpmpn!19sChIJQ88xuYgt0i0R0uRSCD72pBQ?authuser=0&hl=en&rclk=1
Villa Inca,https://www.google.com/maps/place/Villa+Inca/data=!4m7!3m6!1s0x2dd22d8a02a5df41:0x831f2bc132222ad5!8m2!3d-8.5045365!4d114.9695182!16s%2Fg%2F11bxjbrzdq!19sChIJQd-lAoot0i0R1SoiMsErH4M?authuser=0&hl=en&rclk=1
Amarta Beach Retreat by Nakula,https://www.google.com/maps/place/Amarta+Beach+Retreat+by+Nakula/data=!4m10!3m9!1s0x2dd2311805c1c03b:0x34390ebe6c64e886!5m2!4m1!1i2!8m2!3d-8.5616064!4d115.0352706!16s%2Fg%2F11btv6707k!19sChIJO8DBBRgx0i0RhuhkbL4OOTQ?authuser=0&hl=en&rclk=1
Zest Legian by Swiss-Belhotel International,https://www.google.com/maps/place/Zest+Legian+by+Swiss-Belhotel+International/data=!4m10!3m9!1s0x2dd246ddf27908e9:0xbb96bb89765b7cdd!5m2!4m1!1i2!8m2!3d-8.700064!4d115.165934!16s%2Fg%2F11cmxxfj7t!19sChIJ6Qh58t1G0i0R3Xxbdom7lrs?authuser=0&hl=en&rclk=1
BoHo Canggu,https://www.google.com/maps/place/BoHo+Canggu/data=!4m10!3m9!1s0x2dd239e32e251ff7:0x32f5682b34b93e2!5m2!4m1!1i2!8m2!3d-8.6341184!4d115.1484525!16s%2Fg%2F11h4yphpxd!19sChIJ9x8lLuM50i0R4pNLs4JWLwM?authuser=0&hl=en&rclk=1
Bloomfield Bali,https://www.google.com/maps/place/Bloomfield+Bali/data=!4m10!3m9!1s0x2dd2389cfa1d3ee5:0x4968acc506e2b9d8!5m2!4m1!1i2!8m2!3d-8.651096!4d115.155942!16s%2Fg%2F11f1wbffqn!19sChIJ5T4d-pw40i0R2LniBsWsaEk?authuser=0&hl=en&rclk=1
Sanda Plantation Hideaway,https://www.google.com/maps/place/Sanda+Plantation+Hideaway/data=!4m10!3m9!1s0x2dd22990bb03b8ad:0x88f794007d20dc80!5m2!4m1!1i2!8m2!3d-8.3708142!4d115.0250696!16s%2Fg%2F11lrlq_w5b!19sChIJrbgDu5Ap0i0RgNwgfQCU94g?authuser=0&hl=en&rclk=1
Bali Sevilla Residence,https://www.google.com/maps/place/Bali+Sevilla+Residence/data=!4m10!3m9!1s0x2dd239449723ac5b:0x4494b851064d223b!5m2!4m1!1i2!8m2!3d-8.6123705!4d115.1471756!16s%2Fg%2F11f1v467f7!19sChIJW6wjl0Q50i0ROyJNBlG4lEQ?authuser=0&hl=en&rclk=1
Sarinbuana Eco Lodge,https://www.google.com/maps/place/Sarinbuana+Eco+Lodge/data=!4m10!3m9!1s0x2dd22896cb0b5b83:0x5946109c8eacea5c!5m2!4m1!1i2!8m2!3d-8.3930214!4d115.0786335!16s%2Fg%2F1tmmbl59!19sChIJg1sLy5Yo0i0RXOqsjpwQRlk?authuser=0&hl=en&rclk=1
Padi Bali Eco Villas,https://www.google.com/maps/place/Padi+Bali+Eco+Villas/data=!4m10!3m9!1s0x2dd2226f029dcaeb:0x2971cd585a312814!5m2!4m1!1i2!8m2!3d-8.4318149!4d115.2682956!16s%2Fg%2F11c2ntt7d4!19sChIJ68qdAm8i0i0RFCgxWljNcSk?authuser=0&hl=en&rclk=1
Bali Eco Stay Bungalows,https://www.google.com/maps/place/Bali+Eco+Stay+Bungalows/data=!4m10!3m9!1s0x2dd22e4add496e71:0xc77d63858e8b55ba!5m2!4m1!1i2!8m2!3d-8.4322867!4d115.0670006!16s%2Fg%2F11b6dp4f1z!19sChIJcW5J3Uou0i0RulWLjoVjfcc?authuser=0&hl=en&rclk=1
Ketut's Place Villas Ubud,https://www.google.com/maps/place/Ketut's+Place+Villas+Ubud/data=!4m10!3m9!1s0x2dd23df36509bd63:0xe87db4a0fb028aa7!5m2!4m1!1i2!8m2!3d-8.4908075!4d115.2654799!16s%2Fg%2F11f6cxh93p!19sChIJY70JZfM90i0Rp4oC-6C0feg?authuser=0&hl=en&rclk=1
Bali Firefly BnB,https://www.google.com/maps/place/Bali+Firefly+BnB/data=!4m10!3m9!1s0x2dd23d24c3bd4d35:0xc3b789d83f1a2491!5m2!4m1!1i2!8m2!3d-8.4993707!4d115.2472507!16s%2Fg%2F11cp75d23w!19sChIJNU29wyQ90i0RkSQaP9iJt8M?authuser=0&hl=en&rclk=1
Kebun Kita Bali,https://www.google.com/maps/place/Kebun+Kita+Bali/data=!4m10!3m9!1s0x2dd2298e930bb7c3:0x3b091a9af9bc2792!5m2!4m1!1i2!8m2!3d-8.353957!4d115.0165051!16s%2Fg%2F11k6cwm254!19sChIJw7cLk44p0i0Rkie8-ZoaCTs?authuser=0&hl=en&rclk=1
Balian Princess Villas,https://www.google.com/maps/place/Balian+Princess+Villas/data=!4m10!3m9!1s0x2dd22d9ee41497bd:0x4c513aee9bedbb20!5m2!4m1!1i2!8m2!3d-8.5019275!4d114.9656501!16s%2Fg%2F11f76yzxxd!19sChIJvZcU5J4t0i0RILvtm-46UUw?authuser=0&hl=en&rclk=1
Bali Kunti Guest House,https://www.google.com/maps/place/Bali+Kunti+Guest+House/data=!4m10!3m9!1s0x2dd2391d99011f0b:0x95051b7fbe49efa8!5m2!4m1!1i2!8m2!3d-8.6222267!4d115.1221263!16s%2Fg%2F11g9qt06sv!19sChIJCx8BmR050i0RqO9Jvn8bBZU?authuser=0&hl=en&rclk=1
Villa The Cloud,https://www.google.com/maps/place/Villa+The+Cloud/data=!4m10!3m9!1s0x2dd2317c84998d63:0xf178600793eec237!5m2!4m1!1i2!8m2!3d-8.5634204!4d115.0386541!16s%2Fg%2F11gm7pqmnv!19sChIJY42ZhHwx0i0RN8LukwdgePE?authuser=0&hl=en&rclk=1
Munduk Heaven Luxury Villas,https://www.google.com/maps/place/Munduk+Heaven+Luxury+Villas/data=!4m10!3m9!1s0x2dd1879cb5f7dcd3:0xa6c77acee96214bf!5m2!4m1!1i2!8m2!3d-8.2856755!4d115.081315!16s%2Fg%2F11fs1gsgj4!19sChIJ09z3tZyH0S0RvxRi6c56x6Y?authuser=0&hl=en&rclk=1
Adila Warung and homestay,https://www.google.com/maps/place/Adila+Warung+and+homestay/data=!4m10!3m9!1s0x2dd186747401743b:0x91c4faa58fe00f56!5m2!4m1!1i2!8m2!3d-8.2615298!4d115.0663185!16s%2Fg%2F11c0qgrn1j!19sChIJO3QBdHSG0S0RVg_gj6X6xJE?authuser=0&hl=en&rclk=1
Bali Tree House Pelangi,https://www.google.com/maps/place/Bali+Tree+House+Pelangi/data=!4m10!3m9!1s0x2dd189935b5ff661:0xd0217bc63edd5875!5m2!4m1!1i2!8m2!3d-8.3089928!4d115.1718191!16s%2Fg%2F11gf9ftx2q!19sChIJYfZfW5OJ0S0RdVjdPsZ7IdA?authuser=0&hl=en&rclk=1
Ulaman,https://www.google.com/maps/place/Ulaman/data=!4m10!3m9!1s0x2dd23921369d5713:0x84f33e9385550fd4!5m2!4m1!1i2!8m2!3d-8.5929653!4d115.1305649!16s%2Fg%2F11h9gv96bv!19sChIJE1edNiE50i0R1A9VhZM-84Q?authuser=0&hl=en&rclk=1
Balian Surf Villas,https://www.google.com/maps/place/Balian+Surf+Villas/data=!4m10!3m9!1s0x2dd22d88f122c15b:0xf14a052b12758c91!5m2!4m1!1i2!8m2!3d-8.502099!4d114.965744!16s%2Fg%2F1v85w8c3!19sChIJW8Ei8Ygt0i0RkYx1EisFSvE?authuser=0&hl=en&rclk=1
Aksari Resort-Capture Your Romantic Experience in Ubud,https://www.google.com/maps/place/Aksari+Resort-Capture+Your+Romantic+Experience+in+Ubud/data=!4m10!3m9!1s0x2dd2194c3a0872a9:0xa4d1501cac897708!5m2!4m1!1i2!8m2!3d-8.4289113!4d115.2974629!16s%2Fg%2F11h7d6kbtr!19sChIJqXIIOkwZ0i0RCHeJrBxQ0aQ?authuser=0&hl=en&rclk=1
Villa The Sanctuary Bali,https://www.google.com/maps/place/Villa+The+Sanctuary+Bali/data=!4m10!3m9!1s0x2dd2390986ce379b:0xc10af585f7adff7b!5m2!4m1!1i2!8m2!3d-8.6003701!4d115.1445971!16s%2Fg%2F12hk3_zbf!19sChIJmzfOhgk50i0Re_-t94X1CsE?authuser=0&hl=en&rclk=1
The Kayon Jungle Resort,https://www.google.com/maps/place/The+Kayon+Jungle+Resort/data=!4m10!3m9!1s0x2dd2220cdb13098d:0xfbe960811a746594!5m2!4m1!1i2!8m2!3d-8.422612!4d115.2751879!16s%2Fg%2F11f_4s5stf!19sChIJjQkT2wwi0i0RlGV0GoFg6fs?authuser=0&hl=en&rclk=1
Paddy View Villa Bali,https://www.google.com/maps/place/Paddy+View+Villa+Bali/data=!4m10!3m9!1s0x2dd238ff6aab2cc1:0xed222c95eb1b3d7c!5m2!4m1!1i2!8m2!3d-8.6193692!4d115.1397486!16s%2Fg%2F1z44b4dq8!19sChIJwSyrav840i0RfD0b65UsIu0?authuser=0&hl=en&rclk=1
Muda Living,https://www.google.com/maps/place/Muda+Living/data=!4m10!3m9!1s0x2dd223768dd68b75:0xce9502924d315315!5m2!4m1!1i2!8m2!3d-8.485502!4d115.2513258!16s%2Fg%2F11gxn8xv70!19sChIJdYvWjXYj0i0RFVMxTZIClc4?authuser=0&hl=en&rclk=1
Harsono Boutique Resort Bali,https://www.google.com/maps/place/Harsono+Boutique+Resort+Bali/data=!4m10!3m9!1s0x2dd23f37758c238b:0xa8728ecf814d17ea!5m2!4m1!1i2!8m2!3d-8.641756!4d115.2719257!16s%2Fg%2F11nxp9kndl!19sChIJiyOMdTc_0i0R6hdNgc-Ocqg?authuser=0&hl=en&rclk=1
Bali accommodation,https://www.google.com/maps/place/Bali+accommodation/data=!4m7!3m6!1s0x2dd23917d0b035d3:0x99c50355d7652c4d!8m2!3d-8.6208909!4d115.1540736!16s%2Fg%2F11tjpg1781!19sChIJ0zWw0Bc50i0RTSxl11UDxZk?authuser=0&hl=en&rclk=1
Pulau Tenang Bali Villas,https://www.google.com/maps/place/Pulau+Tenang+Bali+Villas/data=!4m10!3m9!1s0x2dd2477d36fcdd39:0x6510a26541f6b4c5!5m2!4m1!1i2!8m2!3d-8.654233!4d115.1530377!16s%2Fg%2F1hf6yycms!19sChIJOd38Nn1H0i0RxbT2QWWiEGU?authuser=0&hl=en&rclk=1
Angel Villa,https://www.google.com/maps/place/Angel+Villa/data=!4m7!3m6!1s0x2dd22d8a6c4e8375:0x9a5d208c2a0f0384!8m2!3d-8.50461!4d114.9710271!16s%2Fg%2F11b7rxg9lv!19sChIJdYNObIot0i0RhAMPKowgXZo?authuser=0&hl=en&rclk=1
Hotel Tugu Bali,https://www.google.com/maps/place/Hotel+Tugu+Bali/data=!4m10!3m9!1s0x2dd23878b35e3dcf:0xc008869627fa01d4!5m2!4m1!1i2!8m2!3d-8.6585671!4d115.1306922!16s%2Fg%2F1hf1q5ysv!19sChIJzz1es3g40i0R1AH6J5aGCMA?authuser=0&hl=en&rclk=1
The Mansion Resort Hotel & Spa,https://www.google.com/maps/place/The+Mansion+Resort+Hotel+%26+Spa/data=!4m10!3m9!1s0x2dd223ffffffffff:0xdabc91726fc1eccb!5m2!4m1!1i2!8m2!3d-8.5047927!4d115.2454624!16s%2Fg%2F1v4lzj6l!19sChIJ______8j0i0Ry-zBb3KRvNo?authuser=0&hl=en&rclk=1
Aksari Villa Seminyak - Luxury Romantic Villa in Seminyak Bali,https://www.google.com/maps/place/Aksari+Villa+Seminyak+-+Luxury+Romantic+Villa+in+Seminyak+Bali/data=!4m10!3m9!1s0x2dd246d89ccb0c79:0x5707b4542f65e41!5m2!4m1!1i2!8m2!3d-8.693886!4d115.1735448!16s%2Fg%2F11cs9m6kpb!19sChIJeQzLnNhG0i0RQV72QkV7cAU?authuser=0&hl=en&rclk=1
Ti Amo Bali,https://www.google.com/maps/place/Ti+Amo+Bali/data=!4m10!3m9!1s0x2dd2267cee9e03f3:0xd08013181bef6047!5m2!4m1!1i2!8m2!3d-8.4012786!4d115.1369601!16s%2Fg%2F11ckqhf8n4!19sChIJ8wOe7nwm0i0RR2DvGxgTgNA?authuser=0&hl=en&rclk=1
Kori Bali Inn 1,https://www.google.com/maps/place/Kori+Bali+Inn+1/data=!4m10!3m9!1s0x2dd23d6ca1f08c7d:0x18c57905d66da6af!5m2!4m1!1i2!8m2!3d-8.508771!4d115.260764!16s%2Fg%2F1hd_2vdgj!19sChIJfYzwoWw90i0Rr6Zt1gV5xRg?authuser=0&hl=en&rclk=1
Pullman Bali Legian Beach,https://www.google.com/maps/place/Pullman+Bali+Legian+Beach/data=!4m10!3m9!1s0x2dd246c22bdfabd1:0x4e6a33082e3e73aa!5m2!4m1!1i2!8m2!3d-8.7093725!4d115.1676211!16s%2Fg%2F1w0zqcfm!19sChIJ0avfK8JG0i0RqnM-Lggzak4?authuser=0&hl=en&rclk=1
b Hotel Bali & Spa,https://www.google.com/maps/place/b+Hotel+Bali+%26+Spa/data=!4m10!3m9!1s0x2dd246cdeb37357d:0x7927f6444c61cabf!5m2!4m1!1i2!8m2!3d-8.7035625!4d115.184132!16s%2Fg%2F12hnttt1h!19sChIJfTU3681G0i0Rv8phTET2J3k?authuser=0&hl=en&rclk=1
