title,link
Ubud Dedari Villas,https://www.google.com/maps/place/Ubud+Dedari+Villas/data=!4m10!3m9!1s0x2dd2162b68d8c2b5:0xdc380e407aec0ec0!5m2!4m1!1i2!8m2!3d-8.5274672!4d115.2884854!16s%2Fg%2F1tg0h9q9!19sChIJtcLYaCsW0i0RwA7sekAOONw?authuser=0&hl=en&rclk=1
Lumbung Sari Hotel,https://www.google.com/maps/place/Lumbung+Sari+Hotel/data=!4m10!3m9!1s0x2dd23d0d2f8af95f:0xd28176de52f29df8!5m2!4m1!1i2!8m2!3d-8.5127385!4d115.2612564!16s%2Fg%2F1tf89_n9!19sChIJX_mKLw090i0R-J3yUt52gdI?authuser=0&hl=en&rclk=1
The Kayon Resort Ubud,https://www.google.com/maps/place/The+Kayon+Resort+Ubud/data=!4m10!3m9!1s0x2dd223d90f46e447:0xddae651a70145b74!5m2!4m1!1i2!8m2!3d-8.4762459!4d115.280824!16s%2Fg%2F1q5blnx__!19sChIJR-RGD9kj0i0RdFsUcBplrt0?authuser=0&hl=en&rclk=1
Kayangan Villa Ubud,https://www.google.com/maps/place/Kayangan+Villa+Ubud/data=!4m10!3m9!1s0x2dd223110864aad9:0xfea3665b5946c16!5m2!4m1!1i2!8m2!3d-8.4605414!4d115.2835188!16s%2Fg%2F11h5rztt3b!19sChIJ2apkCBEj0i0RFmyUtWU26g8?authuser=0&hl=en&rclk=1
Samsara Ubud,https://www.google.com/maps/place/Samsara+Ubud/data=!4m10!3m9!1s0x2dd2224194875edb:0x93425bfbfa13a2a4!5m2!4m1!1i2!8m2!3d-8.429069!4d115.258453!16s%2Fg%2F11dxf062sv!19sChIJ216HlEEi0i0RpKIT-vtbQpM?authuser=0&hl=en&rclk=1
Champlung Sari Hotel & Spa Ubud,https://www.google.com/maps/place/Champlung+Sari+Hotel+%26+Spa+Ubud/data=!4m10!3m9!1s0x2dd23d0d2f8af95f:0x45fd932bb6241408!5m2!4m1!1i2!8m2!3d-8.5172016!4d115.2596732!16s%2Fg%2F1tj8285g!19sChIJX_mKLw090i0RCBQktiuT_UU?authuser=0&hl=en&rclk=1
Kuwarasan A Pramana Experience,https://www.google.com/maps/place/Kuwarasan+A+Pramana+Experience/data=!4m10!3m9!1s0x2dd22350ba271d9b:0x1f3f85d6e9a08491!5m2!4m1!1i2!8m2!3d-8.4633721!4d115.2719148!16s%2Fg%2F11g1s9rpqz!19sChIJmx0nulAj0i0RkYSg6daFPx8?authuser=0&hl=en&rclk=1
Black Penny Villas Ubud,https://www.google.com/maps/place/Black+Penny+Villas+Ubud/data=!4m10!3m9!1s0x2dd222d250b83b05:0x56c9953923f3b93a!5m2!4m1!1i2!8m2!3d-8.4833812!4d115.2451782!16s%2Fg%2F11b6gd0784!19sChIJBTu4UNIi0i0ROrnzIzmVyVY?authuser=0&hl=en&rclk=1
Dika Accommodation Ubud,https://www.google.com/maps/place/Dika+Accommodation+Ubud/data=!4m10!3m9!1s0x2dd23df98bc27549:0xd69b07f70e3101fa!5m2!4m1!1i2!8m2!3d-8.5074677!4d115.2611349!16s%2Fg%2F11rtyd82cd!19sChIJSXXCi_k90i0R-gExDvcHm9Y?authuser=0&hl=en&rclk=1
The Samaya Ubud Bali,https://www.google.com/maps/place/The+Samaya+Ubud+Bali/data=!4m10!3m9!1s0x2dd222c54a18d5cd:0xf090ce548b20d803!5m2!4m1!1i2!8m2!3d-8.5134693!4d115.236889!16s%2Fg%2F1tdhp3j5!19sChIJzdUYSsUi0i0RA9ggi1TOkPA?authuser=0&hl=en&rclk=1
Dwaraka The Royal Villas,https://www.google.com/maps/place/Dwaraka+The+Royal+Villas/data=!4m10!3m9!1s0x2dd23d4f29262317:0xb340079027a2779e!5m2!4m1!1i2!8m2!3d-8.4929338!4d115.2669397!16s%2Fg%2F11bvztfbbl!19sChIJFyMmKU890i0RnneiJ5AHQLM?authuser=0&hl=en&rclk=1
Bliss Ubud Spa,https://www.google.com/maps/place/Bliss+Ubud+Spa/data=!4m7!3m6!1s0x2dd23d3377740765:0xf4b19528de33690!8m2!3d-8.4881042!4d115.2534002!16s%2Fg%2F1vbbczg_!19sChIJZQd0dzM90i0RkDbjjVIZSw8?authuser=0&hl=en&rclk=1
Bali Bohemia,https://www.google.com/maps/place/Bali+Bohemia/data=!4m10!3m9!1s0x2dd23d0c92d25543:0x59f6a894f63c24bd!5m2!4m1!1i2!8m2!3d-8.5193814!4d115.257897!16s%2Fg%2F11b7r72kpb!19sChIJQ1XSkgw90i0RvSQ89pSo9lk?authuser=0&hl=en&rclk=1
"Mandapa, a Ritz-Carlton Reserve","https://www.google.com/maps/place/Mandapa,+a+Ritz-Carlton+Reserve/data=!4m10!3m9!1s0x2dd222d2cfa035cd:0x6eb5c37f05eabb95!5m2!4m1!1i2!8m2!3d-8.4857146!4d115.2451082!16s%2Fg%2F11b6324smb!19sChIJzTWgz9Ii0i0RlbvqBX_DtW4?authuser=0&hl=en&rclk=1"
Calma Ubud Suite & Villas,https://www.google.com/maps/place/Calma+Ubud+Suite+%26+Villas/data=!4m10!3m9!1s0x2dd23d4e4c956acf:0xfad2c9be29bfb222!5m2!4m1!1i2!8m2!3d-8.486875!4d115.2702713!16s%2Fg%2F11c513z0lt!19sChIJz2qVTE490i0RIrK_Kb7J0vo?authuser=0&hl=en&rclk=1
Ubud View Bungalows,https://www.google.com/maps/place/Ubud+View+Bungalows/data=!4m10!3m9!1s0x2dd23d723e240b4f:0x35f6c0208c2237a2!5m2!4m1!1i2!8m2!3d-8.5165115!4d115.2647963!16s%2Fg%2F1tfnk768!19sChIJTwskPnI90i0RojcijCDA9jU?authuser=0&hl=en&rclk=1
Outpost Ubud Coliving,https://www.google.com/maps/place/Outpost+Ubud+Coliving/data=!4m10!3m9!1s0x2dd23db4dc5f3b8d:0x1a56c18bc239ff15!5m2!4m1!1i2!8m2!3d-8.522198!4d115.2568037!16s%2Fg%2F11h04rtfbs!19sChIJjTtf3LQ90i0RFf85wovBVho?authuser=0&hl=en&rclk=1
Vije Boutique Resort&Spa,https://www.google.com/maps/place/Vije+Boutique+Resort%26Spa/data=!4m10!3m9!1s0x2dd2234bf1234d59:0xc620d546e8866556!5m2!4m1!1i2!8m2!3d-8.4756231!4d115.268713!16s%2Fg%2F11nnt7v0gk!19sChIJWU0j8Usj0i0RVmWG6EbVIMY?authuser=0&hl=en&rclk=1
Sunset Hill - Ubud,https://www.google.com/maps/place/Sunset+Hill+-+Ubud/data=!4m10!3m9!1s0x2dd222c54a18d5cd:0x70a6fe0f66686884!5m2!4m1!1i2!8m2!3d-8.4934025!4d115.256296!16s%2Fg%2F11h11_0xk!19sChIJzdUYSsUi0i0RhGhoZg_-pnA?authuser=0&hl=en&rclk=1
Kano Sari,https://www.google.com/maps/place/Kano+Sari/data=!4m10!3m9!1s0x2dd23d42f3a96001:0x7c6633566767f90f!5m2!4m1!1i2!8m2!3d-8.504524!4d115.270409!16s%2Fg%2F11b6dpqfbh!19sChIJAWCp80I90i0RD_lnZ1YzZnw?authuser=0&hl=en&rclk=1
Romantic Bubble Dome Ubud,https://www.google.com/maps/place/Romantic+Bubble+Dome+Ubud/data=!4m10!3m9!1s0x2dd219afc88e6f73:0xa92b188199e96e36!5m2!4m1!1i2!8m2!3d-8.4416736!4d115.3014041!16s%2Fg%2F11fpg0ys9h!19sChIJc2-OyK8Z0i0RNm7pmYEYK6k?authuser=0&hl=en&rclk=1
Adiwana Resort Jembawan,https://www.google.com/maps/place/Adiwana+Resort+Jembawan/data=!4m10!3m9!1s0x2dd23d694d2ffaed:0x791a0d66f8ecc581!5m2!4m1!1i2!8m2!3d-8.509909!4d115.2668648!16s%2Fg%2F11c3109rn1!19sChIJ7fovTWk90i0RgcXs-GYNGnk?authuser=0&hl=en&rclk=1
Paon Desa Ubud Hotel and Resort,https://www.google.com/maps/place/Paon+Desa+Ubud+Hotel+and+Resort/data=!4m10!3m9!1s0x2dd23deebd8ed48f:0xa3044888ab5f5eeb!5m2!4m1!1i2!8m2!3d-8.4928056!4d115.2813858!16s%2Fg%2F11flw8n9rm!19sChIJj9SOve490i0R615fq4hIBKM?authuser=0&hl=en&rclk=1
Hotel Puriartha Ubud,https://www.google.com/maps/place/Hotel+Puriartha+Ubud/data=!4m10!3m9!1s0x2dd23d8df3a5dd7d:0x74bd0a034be640f2!5m2!4m1!1i2!8m2!3d-8.5239001!4d115.2667816!16s%2Fg%2F11d_cyjqx2!19sChIJfd2l84090i0R8kDmSwMKvXQ?authuser=0&hl=en&rclk=1
Bucu View Resort,https://www.google.com/maps/place/Bucu+View+Resort/data=!4m10!3m9!1s0x2dd23d14982db78b:0xc6c267bc80ca3b53!5m2!4m1!1i2!8m2!3d-8.510118!4d115.2568262!16s%2Fg%2F1tfncrbv!19sChIJi7ctmBQ90i0RUzvKgLxnwsY?authuser=0&hl=en&rclk=1
Hotel Tjampuhan Spa,https://www.google.com/maps/place/Hotel+Tjampuhan+Spa/data=!4m10!3m9!1s0x2dd23d467fa617d3:0xa938bdce73a9a209!5m2!4m1!1i2!8m2!3d-8.5037068!4d115.2532477!16s%2Fm%2F03g_yh4!19sChIJ0xemf0Y90i0RCaKpc869OKk?authuser=0&hl=en&rclk=1
Alam Indah Ubud,https://www.google.com/maps/place/Alam+Indah+Ubud/data=!4m10!3m9!1s0x2dd23d0c7feb3e1b:0x245429a89395f181!5m2!4m1!1i2!8m2!3d-8.5204691!4d115.2570534!16s%2Fg%2F1x5cwv6n!19sChIJGz7rfww90i0RgfGVk6gpVCQ?authuser=0&hl=en&rclk=1
Ananda Cottages,https://www.google.com/maps/place/Ananda+Cottages/data=!4m10!3m9!1s0x2dd23f42631b43e1:0x92ac00b5fa8f5db1!5m2!4m1!1i2!8m2!3d-8.496267!4d115.253164!16s%2Fg%2F1tfh6yx9!19sChIJ4UMbY0I_0i0RsV2P-rUArJI?authuser=0&hl=en&rclk=1
The Compass Rose Ubud,https://www.google.com/maps/place/The+Compass+Rose+Ubud/data=!4m10!3m9!1s0x2dd223ce38143107:0x6ee00a6542ddcce9!5m2!4m1!1i2!8m2!3d-8.4837931!4d115.2741105!16s%2Fg%2F11sgh_s8v9!19sChIJBzEUOM4j0i0R6czdQmUK4G4?authuser=0&hl=en&rclk=1
The Sankara Resort & Spa by Pramana,https://www.google.com/maps/place/The+Sankara+Resort+%26+Spa+by+Pramana/data=!4m10!3m9!1s0x2dd23d96d5dfb91b:0x13b46ec39e228794!5m2!4m1!1i2!8m2!3d-8.5364175!4d115.2660313!16s%2Fg%2F1ptyc_4yk!19sChIJG7nf1ZY90i0RlIcinsNutBM?authuser=0&hl=en&rclk=1
Alila Ubud,https://www.google.com/maps/place/Alila+Ubud/data=!4m10!3m9!1s0x2dd222fea812bfd7:0x8c02de31c3dd67ca!5m2!4m1!1i2!8m2!3d-8.4623183!4d115.2403731!16s%2Fg%2F1ptzsb721!19sChIJ178SqP4i0i0RymfdwzHeAow?authuser=0&hl=en&rclk=1
Kastara Resort and Spa,https://www.google.com/maps/place/Kastara+Resort+and+Spa/data=!4m10!3m9!1s0x2dd23d859b553469:0x500ad5937ae60afc!5m2!4m1!1i2!8m2!3d-8.4876298!4d115.2587356!16s%2Fg%2F11gycx5r36!19sChIJaTRVm4U90i0R_ArmepPVClA?authuser=0&hl=en&rclk=1
Lili Cottage Ubud,https://www.google.com/maps/place/Lili+Cottage+Ubud/data=!4m10!3m9!1s0x2dd23d73a2131d65:0x3528fb00474a4e79!5m2!4m1!1i2!8m2!3d-8.5216373!4d115.264687!16s%2Fg%2F11bv2g6l5v!19sChIJZR0TonM90i0ReU5KRwD7KDU?authuser=0&hl=en&rclk=1
Ubud Tropical Garden,https://www.google.com/maps/place/Ubud+Tropical+Garden/data=!4m10!3m9!1s0x2dd23d731e9f7e63:0xc06d1d05aa577cab!5m2!4m1!1i2!8m2!3d-8.5183117!4d115.2619093!16s%2Fg%2F11bwylw9dn!19sChIJY36fHnM90i0Rq3xXqgUdbcA?authuser=0&hl=en&rclk=1
Wapa di Ume Ubud,https://www.google.com/maps/place/Wapa+di+Ume+Ubud/data=!4m10!3m9!1s0x2dd23d49459e934f:0x235f634d421a5da9!5m2!4m1!1i2!8m2!3d-8.4908142!4d115.2650649!16s%2Fg%2F1tjwl192!19sChIJT5OeRUk90i0RqV0aQk1jXyM?authuser=0&hl=en&rclk=1
Arma Museum & Resort,https://www.google.com/maps/place/Arma+Museum+%26+Resort/data=!4m10!3m9!1s0x2dd23d9eef3cf653:0x3f4efaa8a1ae8c27!5m2!4m1!1i2!8m2!3d-8.5235938!4d115.2648341!16s%2Fg%2F1tdj73s2!19sChIJU_Y875490i0RJ4yuoaj6Tj8?authuser=0&hl=en&rclk=1
Arya Arkananta Resort & Spa,https://www.google.com/maps/place/Arya+Arkananta+Resort+%26+Spa/data=!4m10!3m9!1s0x2dd23d7a1f0085e7:0x6a834d83b6cb7a0e!5m2!4m1!1i2!8m2!3d-8.5121097!4d115.2444915!16s%2Fg%2F11j1m0rdlw!19sChIJ54UAH3o90i0RDnrLtoNNg2o?authuser=0&hl=en&rclk=1
Kayumanis Ubud Private Villa & Spa,https://www.google.com/maps/place/Kayumanis+Ubud+Private+Villa+%26+Spa/data=!4m10!3m9!1s0x2dd23d0fc11ea2cd:0xefd4120772cd8c39!5m2!4m1!1i2!8m2!3d-8.5072236!4d115.2402067!16s%2Fg%2F1tj5tb9d!19sChIJzaIewQ890i0ROYzNcgcS1O8?authuser=0&hl=en&rclk=1
Jungle Retreat,https://www.google.com/maps/place/Jungle+Retreat/data=!4m10!3m9!1s0x2dd222ce55555555:0xf6b90c1fd86436a7!5m2!4m1!1i2!8m2!3d-8.4793281!4d115.2471771!16s%2Fg%2F11cn69s1kz!19sChIJVVVVVc4i0i0RpzZk2B8MufY?authuser=0&hl=en&rclk=1
Titik Dua,https://www.google.com/maps/place/Titik+Dua/data=!4m10!3m9!1s0x2dd23d8671c75eb5:0xb8cbad6c4af88224!5m2!4m1!1i2!8m2!3d-8.5280522!4d115.2707407!16s%2Fg%2F11hzd_1529!19sChIJtV7HcYY90i0RJIL4Smyty7g?authuser=0&hl=en&rclk=1
Manyi Village Ubud,https://www.google.com/maps/place/Manyi+Village+Ubud/data=!4m10!3m9!1s0x2dd23d58354ee08d:0x4558142908c8af59!5m2!4m1!1i2!8m2!3d-8.4952637!4d115.2808075!16s%2Fg%2F1ptwj2nsl!19sChIJjeBONVg90i0RWa_ICCkUWEU?authuser=0&hl=en&rclk=1
Sambahan Inn,https://www.google.com/maps/place/Sambahan+Inn/data=!4m10!3m9!1s0x2dd23d4be2f43f29:0x6f13c8647bfb8e04!5m2!4m1!1i2!8m2!3d-8.5023362!4d115.2642421!16s%2Fg%2F11b7q467sc!19sChIJKT_04ks90i0RBI77e2TIE28?authuser=0&hl=en&rclk=1
The Evitel Resort Ubud,https://www.google.com/maps/place/The+Evitel+Resort+Ubud/data=!4m10!3m9!1s0x2dd23d73abf3506f:0x82006ff6c04f7ff4!5m2!4m1!1i2!8m2!3d-8.5183993!4d115.2630884!16s%2Fg%2F11c2p1f7hx!19sChIJb1Dzq3M90i0R9H9PwPZvAII?authuser=0&hl=en&rclk=1
Meruhdani Boutique Hotel Ubud,https://www.google.com/maps/place/Meruhdani+Boutique+Hotel+Ubud/data=!4m10!3m9!1s0x2dd23d1543afd2bf:0x6f4214031e4c42ae!5m2!4m1!1i2!8m2!3d-8.50641!4d115.258789!16s%2Fg%2F11cmxz2nrz!19sChIJv9KvQxU90i0RrkJMHgMUQm8?authuser=0&hl=en&rclk=1
Masia Villa Ubud,https://www.google.com/maps/place/Masia+Villa+Ubud/data=!4m10!3m9!1s0x2dd23d47991a64df:0xc7057bbb50beffcc!5m2!4m1!1i2!8m2!3d-8.497422!4d115.261304!16s%2Fg%2F11cmy8cb4l!19sChIJ32QamUc90i0RzP--ULt7Bcc?authuser=0&hl=en&rclk=1
The Gantari Ubud Bali,https://www.google.com/maps/place/The+Gantari+Ubud+Bali/data=!4m10!3m9!1s0x2dd23dad74ef57b5:0x7907cfabc262631f!5m2!4m1!1i2!8m2!3d-8.5099906!4d115.2403742!16s%2Fg%2F11r3xhyb_g!19sChIJtVfvdK090i0RH2NiwqvPB3k?authuser=0&hl=en&rclk=1
Alamanda Accomodation,https://www.google.com/maps/place/Alamanda+Accomodation/data=!4m10!3m9!1s0x2dd23d6cb8911ae1:0x1f53048b2467f85d!5m2!4m1!1i2!8m2!3d-8.5137547!4d115.2601178!16s%2Fg%2F1pp2t_hxh!19sChIJ4RqRuGw90i0RXfhnJIsEUx8?authuser=0&hl=en&rclk=1
Swahita Ubud,https://www.google.com/maps/place/Swahita+Ubud/data=!4m10!3m9!1s0x2dd23d69d73c81ed:0x8ebdb3737314ed21!5m2!4m1!1i2!8m2!3d-8.505159!4d115.2683342!16s%2Fg%2F11fzb1w495!19sChIJ7YE812k90i0RIe0Uc3OzvY4?authuser=0&hl=en&rclk=1
Amatara Arya Ubud,https://www.google.com/maps/place/Amatara+Arya+Ubud/data=!4m10!3m9!1s0x2dd23d0769ee9e8b:0x78a829ba9eab8a7f!5m2!4m1!1i2!8m2!3d-8.5259036!4d115.2437846!16s%2Fg%2F1hg4xq1my!19sChIJi57uaQc90i0Rf4qrnropqHg?authuser=0&hl=en&rclk=1
Royal Villa Jepun,https://www.google.com/maps/place/Royal+Villa+Jepun/data=!4m10!3m9!1s0x2dd23d3143fe4adf:0x94cf0106ad68c9d!5m2!4m1!1i2!8m2!3d-8.4919776!4d115.2530862!16s%2Fg%2F1tdqwvcn!19sChIJ30r-QzE90i0RnYzWahDwTAk?authuser=0&hl=en&rclk=1
Atta Mesari Ubud,https://www.google.com/maps/place/Atta+Mesari+Ubud/data=!4m10!3m9!1s0x2dd23d49264dcb6d:0x7d1efbbb963d563c!5m2!4m1!1i2!8m2!3d-8.4920601!4d115.2655167!16s%2Fg%2F11bxfgp04n!19sChIJbctNJkk90i0RPFY9lrv7Hn0?authuser=0&hl=en&rclk=1
The Puspa Ubud Hotel,https://www.google.com/maps/place/The+Puspa+Ubud+Hotel/data=!4m10!3m9!1s0x2dd23d9ecd187ddf:0xbd6b4b8f0df6a5b3!5m2!4m1!1i2!8m2!3d-8.5234803!4d115.2631903!16s%2Fg%2F11b6dnr25g!19sChIJ330YzZ490i0Rs6X2DY9La70?authuser=0&hl=en&rclk=1
Rahayu House Ubud,https://www.google.com/maps/place/Rahayu+House+Ubud/data=!4m10!3m9!1s0x2dd23d6c4935d833:0x4e54e60219407860!5m2!4m1!1i2!8m2!3d-8.5125488!4d115.2641381!16s%2Fg%2F1tds8_hg!19sChIJM9g1SWw90i0RYHhAGQLmVE4?authuser=0&hl=en&rclk=1
Anhera Suite Ubud,https://www.google.com/maps/place/Anhera+Suite+Ubud/data=!4m10!3m9!1s0x2dd23d3a1aacb951:0xdb293c09b9edd0db!5m2!4m1!1i2!8m2!3d-8.4965706!4d115.2534834!16s%2Fg%2F1tcwbt23!19sChIJUbmsGjo90i0R29DtuQk8Kds?authuser=0&hl=en&rclk=1
MOSSCA MOOI,https://www.google.com/maps/place/MOSSCA+MOOI/data=!4m10!3m9!1s0x2dd23d156e5ab8d7:0x70781c9c71a073ec!5m2!4m1!1i2!8m2!3d-8.5072316!4d115.258261!16s%2Fg%2F11bwfltnnp!19sChIJ17habhU90i0R7HOgcZwceHA?authuser=0&hl=en&rclk=1
OYO 90547 Pondok Saren Anyar,https://www.google.com/maps/place/OYO+90547+Pondok+Saren+Anyar/data=!4m10!3m9!1s0x2dd23c05c0291169:0xc44924ba406a072b!5m2!4m1!1i2!8m2!3d-8.561615!4d115.1965277!16s%2Fg%2F11g03mhdds!19sChIJaREpwAU80i0RKwdqQLokScQ?authuser=0&hl=en&rclk=1
Penginapan Pondok Damu,https://www.google.com/maps/place/Penginapan+Pondok+Damu/data=!4m10!3m9!1s0x2dd23938964c0a7d:0x2214a7fa080118d2!5m2!4m1!1i2!8m2!3d-8.5813562!4d115.180105!16s%2Fg%2F11g1mk18b9!19sChIJfQpMljg50i0R0hgBCPqnFCI?authuser=0&hl=en&rclk=1
Sunshine Vintage House,https://www.google.com/maps/place/Sunshine+Vintage+House/data=!4m10!3m9!1s0x2dd23d72902e2ba1:0xd2cd80a990f568be!5m2!4m1!1i2!8m2!3d-8.516158!4d115.2622314!16s%2Fg%2F11fylsg02d!19sChIJoSsukHI90i0Rvmj1kKmAzdI?authuser=0&hl=en&rclk=1
Pondok Serayu,https://www.google.com/maps/place/Pondok+Serayu/data=!4m10!3m9!1s0x2dd23d08c1f3ead3:0xc00a488f8340d371!5m2!4m1!1i2!8m2!3d-8.5063606!4d115.2637098!16s%2Fg%2F11h1135_qf!19sChIJ0-rzwQg90i0RcdNAg49ICsA?authuser=0&hl=en&rclk=1
Villa Mandi Ubud,https://www.google.com/maps/place/Villa+Mandi+Ubud/data=!4m10!3m9!1s0x2dd23d10b33184af:0x61edb0d5fa27a188!5m2!4m1!1i2!8m2!3d-8.514782!4d115.250479!16s%2Fg%2F1pp2t_8mb!19sChIJr4QxsxA90i0RiKEn-tWw7WE?authuser=0&hl=en&rclk=1
Alam Wayang Resort,https://www.google.com/maps/place/Alam+Wayang+Resort/data=!4m10!3m9!1s0x2dd23df6bdc7fe47:0x8470470ab7bb18b8!5m2!4m1!1i2!8m2!3d-8.5036922!4d115.2480704!16s%2Fg%2F11fsjzqwg8!19sChIJR_7HvfY90i0RuBi7twpHcIQ?authuser=0&hl=en&rclk=1
WW Backpackers,https://www.google.com/maps/place/WW+Backpackers/data=!4m10!3m9!1s0x2dd23d3e10119a5f:0x34f1ec40128c8dd1!5m2!4m1!1i2!8m2!3d-8.5050985!4d115.2550704!16s%2Fg%2F11gfp189d5!19sChIJX5oRED490i0R0Y2MEkDs8TQ?authuser=0&hl=en&rclk=1
OYO 3984 Bahtera Guest House,https://www.google.com/maps/place/OYO+3984+Bahtera+Guest+House/data=!4m10!3m9!1s0x2dd239dba1657f7d:0xeb18b837ef3da31a!5m2!4m1!1i2!8m2!3d-8.5968146!4d115.1757436!16s%2Fg%2F11fl7css6x!19sChIJfX9lods50i0RGqM97ze4GOs?authuser=0&hl=en&rclk=1
Ayung Resort Ubud,https://www.google.com/maps/place/Ayung+Resort+Ubud/data=!4m10!3m9!1s0x2dd2230214dc2f59:0x22bb35ead68d62fe!5m2!4m1!1i2!8m2!3d-8.4498983!4d115.2347794!16s%2Fg%2F12hmn971v!19sChIJWS_cFAIj0i0R_mKN1uo1uyI?authuser=0&hl=en&rclk=1
UBUD VALLEY BOUTIQUE RESORT,https://www.google.com/maps/place/UBUD+VALLEY+BOUTIQUE+RESORT/data=!4m10!3m9!1s0x2dd217f7bcb6c3f7:0xa9307e52c4e748ec!5m2!4m1!1i2!8m2!3d-8.4977025!4d115.3057717!16s%2Fg%2F11f5k2xp1p!19sChIJ98O2vPcX0i0R7EjnxFJ-MKk?authuser=0&hl=en&rclk=1
Alam Jiwa,https://www.google.com/maps/place/Alam+Jiwa/data=!4m10!3m9!1s0x2dd22f743ef819c9:0xf680b33b3e5b7762!5m2!4m1!1i2!8m2!3d-8.5245764!4d115.2583105!16s%2Fg%2F1tdk7gtl!19sChIJyRn4PnQv0i0RYndbPjuzgPY?authuser=0&hl=en&rclk=1
Beji Ubud Resort,https://www.google.com/maps/place/Beji+Ubud+Resort/data=!4m10!3m9!1s0x2dd23d3126112d0d:0x39645dd13e2d2aa4!5m2!4m1!1i2!8m2!3d-8.4901883!4d115.2538378!16s%2Fg%2F1tggd80p!19sChIJDS0RJjE90i0RpCotPtFdZDk?authuser=0&hl=en&rclk=1
Mana Earthly Paradise,https://www.google.com/maps/place/Mana+Earthly+Paradise/data=!4m10!3m9!1s0x2dd23d9215fc26a1:0x579b32725accd312!5m2!4m1!1i2!8m2!3d-8.5152479!4d115.2426805!16s%2Fg%2F11fkcz5v9h!19sChIJoSb8FZI90i0REtPMWnIym1c?authuser=0&hl=en&rclk=1
Bhanuswari Resort & Spa,https://www.google.com/maps/place/Bhanuswari+Resort+%26+Spa/data=!4m10!3m9!1s0x2dd23d739f22c9c3:0x69f45ad086e57533!5m2!4m1!1i2!8m2!3d-8.5397666!4d115.2872541!16s%2Fg%2F1tg2gst9!19sChIJw8kin3M90i0RM3XlhtBa9Gk?authuser=0&hl=en&rclk=1
Swasti Eco Cottages,https://www.google.com/maps/place/Swasti+Eco+Cottages/data=!4m10!3m9!1s0x2dd23d0a560d427d:0xe21d81690157e31!5m2!4m1!1i2!8m2!3d-8.5230341!4d115.2575231!16s%2Fg%2F11xd59jtk!19sChIJfUINVgo90i0RMX4VkBbYIQ4?authuser=0&hl=en&rclk=1
GUSTI HOMESTAY BALI,https://www.google.com/maps/place/GUSTI+HOMESTAY+BALI/data=!4m10!3m9!1s0x2dd238a1dcef7d63:0xe27918d63c4b2853!5m2!4m1!1i2!8m2!3d-8.6498883!4d115.1658114!16s%2Fg%2F1pzs_vc17!19sChIJY33v3KE40i0RUyhLPNYYeeI?authuser=0&hl=en&rclk=1
OYO 1356 Gusti Residence,https://www.google.com/maps/place/OYO+1356+Gusti+Residence/data=!4m10!3m9!1s0x2dd23963619216f3:0xe7d84909eeb7b379!5m2!4m1!1i2!8m2!3d-8.6058125!4d115.1692678!16s%2Fg%2F11j10qgh2r!19sChIJ8xaSYWM50i0RebO37glJ2Oc?authuser=0&hl=en&rclk=1
The Kayon Jungle Resort,https://www.google.com/maps/place/The+Kayon+Jungle+Resort/data=!4m10!3m9!1s0x2dd2220cdb13098d:0xfbe960811a746594!5m2!4m1!1i2!8m2!3d-8.422612!4d115.2751879!16s%2Fg%2F11f_4s5stf!19sChIJjQkT2wwi0i0RlGV0GoFg6fs?authuser=0&hl=en&rclk=1
Ubud Raya Villa,https://www.google.com/maps/place/Ubud+Raya+Villa/data=!4m10!3m9!1s0x2dd23d026fc65b6b:0xbe27d8ad39f1196f!5m2!4m1!1i2!8m2!3d-8.5212406!4d115.2367205!16s%2Fg%2F11c584bkf0!19sChIJa1vGbwI90i0RbxnxOa3YJ74?authuser=0&hl=en&rclk=1
DATON HOUSE Ubud RedPartner,https://www.google.com/maps/place/DATON+HOUSE+Ubud+RedPartner/data=!4m10!3m9!1s0x2dd23f7d21b3140f:0x1878d7c8b299dc0e!5m2!4m1!1i2!8m2!3d-8.5942537!4d115.2531321!16s%2Fg%2F11k667n1z7!19sChIJDxSzIX0_0i0RDtyZssjXeBg?authuser=0&hl=en&rclk=1
YANYAN RESORT UBUD,https://www.google.com/maps/place/YANYAN+RESORT+UBUD/data=!4m10!3m9!1s0x2dd23f1a6e567861:0x4397915db3e443a5!5m2!4m1!1i2!8m2!3d-8.5878266!4d115.2669947!16s%2Fg%2F11qn92tfx1!19sChIJYXhWbho_0i0RpUPks12Rl0M?authuser=0&hl=en&rclk=1
Uma Kalai,https://www.google.com/maps/place/Uma+Kalai/data=!4m10!3m9!1s0x2dd23d467fa617d3:0xa2f69baa169cd57f!5m2!4m1!1i2!8m2!3d-8.5133505!4d115.2387568!16s%2Fg%2F1hf2hvwd9!19sChIJ0xemf0Y90i0Rf9WcFqqb9qI?authuser=0&hl=en&rclk=1
Ubud Tropical Garden 2,https://www.google.com/maps/place/Ubud+Tropical+Garden+2/data=!4m10!3m9!1s0x2dd23d8b650fd231:0x2ca74bee7c981517!5m2!4m1!1i2!8m2!3d-8.5305128!4d115.2654418!16s%2Fg%2F11g_yfg8b9!19sChIJMdIPZYs90i0RFxWYfO5Lpyw?authuser=0&hl=en&rclk=1
