,title,link,keyword
79,ALWIS MINI MART,https://www.google.com/maps/place/ALWI'S+MINI+MART/data=!4m7!3m6!1s0x2dca6fccd3f29a61:0xac4c1d13b0c85c99!8m2!3d-8.5663911!4d118.456027!16s%2Fg%2F11tk9d7023!19sChIJYZry08xvyi0RmVzIsBMdTKw?authuser=0&hl=en&rclk=1,
80,gowelly,https://www.google.com/maps/place/go-welly/data=!4m7!3m6!1s0x2dca6f82577fa2fb:0x4dc31b55427996a9!8m2!3d-8.5403793!4d118.4643847!16s%2Fg%2F11s57j82bw!19sChIJ-6J_V4Jvyi0RqZZ5QlUbw00?authuser=0&hl=en&rclk=1,
81,TOKO ANIZ ALL JAYA,https://www.google.com/maps/place/TOKO+%22ANIZ+ALL+JAYA%22/data=!4m7!3m6!1s0x2dca73d41996d7ad:0x51f58b555302bc17!8m2!3d-8.4735004!4d118.5355766!16s%2Fg%2F11syjm05jl!19sChIJrdeWGdRzyi0RF7wCU1WL9VE?authuser=0&hl=en&rclk=1,
82,CAHAYA MART AGEN BRILINK,https://www.google.com/maps/place/CAHAYA+MART+(AGEN+BRILINK)/data=!4m7!3m6!1s0x2dca6f05529898c5:0xc3a2795956b5f51b!8m2!3d-8.532111!4d118.453625!16s%2Fg%2F11rwmb8kfm!19sChIJxZiYUgVvyi0RG_W1Vll5osM?authuser=0&hl=en&rclk=1,
83,Kios Lanank LaelyD3LMeci Angi,https://www.google.com/maps/place/Kios+Lanank+Laely(D3L%22Meci+Angi)/data=!4m7!3m6!1s0x2dca6f43f1e04699:0xbfe84f29cc8c8566!8m2!3d-8.5236999!4d118.4735195!16s%2Fg%2F11pd3qj74x!19sChIJmUbg8UNvyi0RZoWMzClP6L8?authuser=0&hl=en&rclk=1,
84,Lasting Sport Ltd,https://www.google.com/maps/place/Lasting+Sport+Ltd./data=!4m7!3m6!1s0x47a0919491c24dcd:0x2615d4262fc77860!8m2!3d50.174878!4d12.67305!16s%2Fg%2F12ml2mxxp!19sChIJzU3CkZSRoEcRYHjHLybUFSY?authuser=0&hl=en&rclk=1,
85,Kadindi Futsal Club KFC,https://www.google.com/maps/place/Kadindi+Futsal+Club+(KFC)/data=!4m7!3m6!1s0x2dcbd7c6dce36a9f:0xf67d99658d3090c5!8m2!3d-8.1798279!4d117.7407331!16s%2Fg%2F11sh07_fyn!19sChIJn2rj3MbXyy0RxZAwjWWZffY?authuser=0&hl=en&rclk=1,
86,SPORT LES,https://www.google.com/maps/place/SPORT.+LES/data=!4m7!3m6!1s0x47900a10326eb371:0x8915de7c3242618!8m2!3d47.3634157!4d8.5181783!16s%2Fg%2F11c5h1w80b!19sChIJcbNuMhAKkEcRGCYkw-ddkQg?authuser=0&hl=en&rclk=1,
87,SEMI Sports  Exercise Medicine Institute,https://www.google.com/maps/place/SEMI+(Sports+%26+Exercise+Medicine+Institute)/data=!4m7!3m6!1s0x882b2d6479b8fd11:0xda818feda60e4004!8m2!3d43.7623591!4d-79.4103628!16s%2Fg%2F1vq75h76!19sChIJEf24eWQtK4gRBEAOpu2Pgdo?authuser=0&hl=en&rclk=1,
88,Catalog  Times Square,https://www.google.com/maps/place/Catalog+-+Times+Square/data=!4m7!3m6!1s0x34040050db087597:0xbdff0546cc1a8ec9!8m2!3d22.27821!4d114.182014!16s%2Fg%2F11csq7yhxj!19sChIJl3UI21AABDQRyY4azEYF_70?authuser=0&hl=en&rclk=1,
89,TuMe Sports Massage  Deep Tissue Specialists,https://www.google.com/maps/place/Tu-Me+Sports+Massage+%26+Deep+Tissue+Specialists/data=!4m7!3m6!1s0x486ee12b49314fe9:0x917ee0b66963410f!8m2!3d51.8561932!4d-4.3051642!16s%2Fg%2F1tk9q60j!19sChIJ6U8xSSvhbkgRD0FjabbgfpE?authuser=0&hl=en&rclk=1,
90,ESPN Wide World of Sports Complex,https://www.google.com/maps/place/ESPN+Wide+World+of+Sports+Complex/data=!4m7!3m6!1s0x88dd7f211a622ced:0x6831f30661e8a49e!8m2!3d28.3381102!4d-81.5563845!16zL20vMGJ2Y2Jk!19sChIJ7SxiGiF_3YgRnqToYQbzMWg?authuser=0&hl=en&rclk=1,
91,Women  kids,https://www.google.com/maps/place/Women+%26+kids/data=!4m7!3m6!1s0x38aef5900d49f1d5:0x84ebe91dc247db34!8m2!3d41.2811802!4d69.2900594!16s%2Fg%2F11n0r_t5vh!19sChIJ1fFJDZD1rjgRNNtHwh3p64Q?authuser=0&hl=en&rclk=1,
92,PEPS de lUniversité Laval,https://www.google.com/maps/place/PEPS+de+l'Universit%C3%A9+Laval/data=!4m7!3m6!1s0x4cb896c332c7945f:0xeab91fb921fdd6c4!8m2!3d46.7835894!4d-71.2752752!16zL20vMGNoeTQ1!19sChIJX5THMsOWuEwRxNb9Ibkfueo?authuser=0&hl=en&rclk=1,
93,Hokkai Kitayell Hokkaido Prefectural Sports Center,https://www.google.com/maps/place/Hokkai+Kitayell+(Hokkaido+Prefectural+Sports+Center)/data=!4m7!3m6!1s0x5f0b2a33dbc943f3:0x505d4ad378b876d0!8m2!3d43.0440824!4d141.376526!16zL20vMGJ2cHdw!19sChIJ80PJ2zMqC18R0Ha4eNNKXVA?authuser=0&hl=en&rclk=1,
94,All England Lawn Tennis  Croquet Club,https://www.google.com/maps/place/All+England+Lawn+Tennis+%26+Croquet+Club/data=!4m7!3m6!1s0x48760f345b43f485:0xcee40a1e57bb6a74!8m2!3d51.4342911!4d-0.2144883!16zL20vMDVmazh6!19sChIJhfRDWzQPdkgRdGq7Vx4K5M4?authuser=0&hl=en&rclk=1,
95,As Family Fitness Center BV,https://www.google.com/maps/place/As+Family+Fitness+Center+B.V./data=!4m7!3m6!1s0x47cf5420fb4eab7f:0x89b07534d84ba7ce!8m2!3d52.6659286!4d4.8165989!16s%2Fg%2F1v8kzw1p!19sChIJf6tO-yBUz0cRzqdL2DR1sIk?authuser=0&hl=en&rclk=1,
96,St James Park,https://www.google.com/maps/place/St.+James'+Park/data=!4m7!3m6!1s0x487e7734dc20d87b:0x2e911404fa537b88!8m2!3d54.975556!4d-1.621667!16zL20vMDJfZDhj!19sChIJe9gg3DR3fkgRiHtT-gQUkS4?authuser=0&hl=en&rclk=1,
97,Winners  HomeSense,https://www.google.com/maps/place/Winners+%26+HomeSense/data=!4m7!3m6!1s0x5371687ee43c7b7b:0x7dd2eda02d69bc!8m2!3d51.1567278!4d-114.1557953!16s%2Fg%2F1z44y64xk!19sChIJe3s85H5ocVMRvGktoO3SfQA?authuser=0&hl=en&rclk=1,
98,size,https://www.google.com/maps/place/size%3F/data=!4m7!3m6!1s0xd422887a59d17fd:0x804e55d0f1833aaf!8m2!3d40.4210717!4d-3.7011533!16s%2Fg%2F11cmdkd1cx!19sChIJ_RedpYcoQg0RrzqD8dBVToA?authuser=0&hl=en&rclk=1,
99,Mawis UD,https://www.google.com/maps/place/Mawis.+UD/data=!4m7!3m6!1s0x2dcc66e4c54166a3:0x65b87ca7706a5f30!8m2!3d-8.7425814!4d116.8519408!16s%2Fg%2F1pzw90p20!19sChIJo2ZBxeRmzC0RMF9qcKd8uGU?authuser=0&hl=en&rclk=1,
100,Bikers Brotherhood MC Jakarta Chapter  Checkpoint Sumbawa,https://www.google.com/maps/place/Bikers+Brotherhood+MC+Jakarta+Chapter+-+Checkpoint+Sumbawa/data=!4m7!3m6!1s0x2dccf34184ef2759:0x447f1a0ccd778632!8m2!3d-8.9645867!4d116.7593592!16s%2Fg%2F11s8mw8f65!19sChIJWSfvhEHzzC0RMoZ3zQwaf0Q?authuser=0&hl=en&rclk=1,
101,SPORTIDI STORE BALI,https://www.google.com/maps/place/SPORT.IDI+STORE+BALI/data=!4m7!3m6!1s0x2dd2393c7c87b79d:0x95bda539c95902df!8m2!3d-8.6314412!4d115.1339665!16s%2Fg%2F11h91bhltl!19sChIJnbeHfDw50i0R3wJZyTmlvZU?authuser=0&hl=en&rclk=1,
102,Ud Karya Sembako,https://www.google.com/maps/place/Ud.+Karya+Sembako/data=!4m7!3m6!1s0x2dcc66e2b38e2ee5:0x62cbcd99eac13886!8m2!3d-8.7421617!4d116.8459945!16s%2Fg%2F11ddwsprl_!19sChIJ5S6Os-JmzC0RhjjB6pnNy2I?authuser=0&hl=en&rclk=1,
103,MJMSMULYA JAYA MOTOR SPORT,https://www.google.com/maps/place/MJMS-MULYA+JAYA+MOTOR+SPORT/data=!4m7!3m6!1s0x2dcc549798f9dadd:0xb6a87f95515728b4!8m2!3d-8.8138868!4d116.4454067!16s%2Fg%2F11f147ynlq!19sChIJ3dr5mJdUzC0RtChXUZV_qLY?authuser=0&hl=en&rclk=1,
104,Lapangan Sepak Takraw Townsite PTAMNT,https://www.google.com/maps/place/Lapangan+Sepak+Takraw+Townsite+PT.AMNT/data=!4m7!3m6!1s0x2dccf3ed849f0027:0x738f59f317228c98!8m2!3d-8.9873978!4d116.7626783!16s%2Fg%2F11h22239vv!19sChIJJwCfhO3zzC0RmIwiF_NZj3M?authuser=0&hl=en&rclk=1,
105,Toko Bugis Indah Ibu Buana,https://www.google.com/maps/place/Toko+Bugis+Indah+%2FIbu+Buana/data=!4m7!3m6!1s0x2dccf525ecf35f0d:0x9238a1956ac916c7!8m2!3d-8.8954434!4d116.7695804!16s%2Fg%2F11jgr344r8!19sChIJDV_z7CX1zC0RxxbJapWhOJI?authuser=0&hl=en&rclk=1,
106,Prabu Cell  pa Tatang ,https://www.google.com/maps/place/Prabu+Cell+(+pa+Tatang+)/data=!4m7!3m6!1s0x2dccf57cfc4c5ded:0x73a5e039283a4530!8m2!3d-8.9163701!4d116.7526355!16s%2Fg%2F11rtw84_d7!19sChIJ7V1M_Hz1zC0RMEU6KDngpXM?authuser=0&hl=en&rclk=1,
107,Toko Sederhana HjSendawan,https://www.google.com/maps/place/Toko+Sederhana+Hj.Sendawan/data=!4m7!3m6!1s0x2dccf25155555555:0xea4e7a19423a9302!8m2!3d-8.9655218!4d116.7493976!16s%2Fg%2F11g6tt4_kz!19sChIJVVVVVVHyzC0RApM6Qhl6Tuo?authuser=0&hl=en&rclk=1,
108,Optik Sinar Cab KSB,https://www.google.com/maps/place/Optik+Sinar+Cab.+KSB/data=!4m7!3m6!1s0x2dcc67ee55990dcb:0xa33111119bda5ab1!8m2!3d-8.7436121!4d116.8535959!16s%2Fg%2F11g3_8b6s2!19sChIJyw2ZVe5nzC0RsVramxERMaM?authuser=0&hl=en&rclk=1,
109,JAYARAYA SPORTJERSEY,https://www.google.com/maps/place/JAYARAYA+SPORT%26JERSEY/data=!4m7!3m6!1s0x2dcddb986a4735e9:0xe4a5c53d9fb85f50!8m2!3d-8.3701908!4d116.1696908!16s%2Fg%2F11h4zkyzv1!19sChIJ6TVHapjbzS0RUF-4nz3FpeQ?authuser=0&hl=en&rclk=1,
110,Fitris sport,https://www.google.com/maps/place/Fitri's+sport/data=!4m7!3m6!1s0x4361061668d6af7:0x643e6f10b7807eb6!8m2!3d-8.3454301!4d116.2610194!16s%2Fg%2F11s1sqkb5r!19sChIJ92qNZmEQNgQRtn6AtxBvPmQ?authuser=0&hl=en&rclk=1,
111,Brother Barbershop  Sport Store,https://www.google.com/maps/place/Brother+Barbershop+%26+Sport+Store/data=!4m7!3m6!1s0x2dcdd9854a491d0d:0x9d5605caec985f7a!8m2!3d-8.330087!4d116.193695!16s%2Fg%2F11fx_2341w!19sChIJDR1JSoXZzS0Rel-Y7MoFVp0?authuser=0&hl=en&rclk=1,
112,IZI SPORTDSR,https://www.google.com/maps/place/IZI+SPORT-DSR/data=!4m7!3m6!1s0x2dcddd776e2040f7:0x872395b5c49b3264!8m2!3d-8.3959684!4d116.1066395!16s%2Fg%2F11nfkks7zs!19sChIJ90AgbnfdzS0RZDKbxLWVI4c?authuser=0&hl=en&rclk=1,
113,WANUA ADVENTURE MEETING POINT TAMAN SARI RESTO ,https://www.google.com/maps/place/WANUA+ADVENTURE+MEETING+POINT+(TAMAN+SARI+RESTO+)/data=!4m7!3m6!1s0x2dcddd2b419777bf:0x7ff3df4a46017731!8m2!3d-8.3981104!4d116.1005927!16s%2Fg%2F11fszlfr84!19sChIJv3eXQSvdzS0RMXcBRkrf838?authuser=0&hl=en&rclk=1,
114,LOMBOK WATERSPORTS,https://www.google.com/maps/place/LOMBOK+WATERSPORTS/data=!4m7!3m6!1s0x2dcddc6a4d8a6b5f:0x26e491fb28457279!8m2!3d-8.368667!4d116.1150893!16s%2Fg%2F11gfd3g124!19sChIJX2uKTWrczS0ReXJFKPuR5CY?authuser=0&hl=en&rclk=1,
115,Lapangan minyak sari,https://www.google.com/maps/place/Lapangan+minyak+sari/data=!4m7!3m6!1s0x2dcdc575dd01a417:0x8726c3fa9b9a6573!8m2!3d-8.4257375!4d116.1774531!16s%2Fg%2F11s2nngs7k!19sChIJF6QB3XXFzS0Rc2Wam_rDJoc?authuser=0&hl=en&rclk=1,
116,UDTAZKIA,https://www.google.com/maps/place/UD.TAZKIA/data=!4m7!3m6!1s0x2dcdd7b26325d1af:0x6003f5887f795b69!8m2!3d-8.2991856!4d116.2771473!16s%2Fg%2F11k1bhdsq7!19sChIJr9ElY7LXzS0RaVt5f4j1A2A?authuser=0&hl=en&rclk=1,
117,SUMBER RIZKI KERTINI,https://www.google.com/maps/place/SUMBER+RIZKI+(KERTINI)/data=!4m7!3m6!1s0x2dcddb2a73281d11:0x33f25cbeaf6373b2!8m2!3d-8.3892984!4d116.1897889!16s%2Fg%2F11jzyh29dk!19sChIJER0ocyrbzS0RsnNjr75c8jM?authuser=0&hl=en&rclk=1,
118,DSM Dive Gili Trawangan  Lombok,https://www.google.com/maps/place/DSM+Dive+Gili+Trawangan+%26+Lombok/data=!4m7!3m6!1s0x2dcdde01b7c6bbf9:0xe056430e99ad022b!8m2!3d-8.3516415!4d116.0440787!16s%2Fg%2F1tdjm0lq!19sChIJ-bvGtwHezS0RKwKtmQ5DVuA?authuser=0&hl=en&rclk=1,
119,SAVANA sportwear  outdoor,https://www.google.com/maps/place/SAVANA+sportwear+%26+outdoor/data=!4m7!3m6!1s0x2dcdc11439e2daab:0xfb5af0a9f77e633f!8m2!3d-8.5737123!4d116.0776838!16s%2Fg%2F11hzv134fs!19sChIJq9riORTBzS0RP2N-96nwWvs?authuser=0&hl=en&rclk=1,
120,Driving Rent  Mini Golf ,https://www.google.com/maps/place/Driving+Rent+(+Mini+Golf+)/data=!4m7!3m6!1s0x2dcdc1f5cb963655:0x88cc471092d87b50!8m2!3d-8.565191!4d116.0865675!16s%2Fg%2F11qsm42zm4!19sChIJVTaWy_XBzS0RUHvYkhBHzIg?authuser=0&hl=en&rclk=1,
121,Toko MudaMudi Sport,https://www.google.com/maps/place/Toko+Muda-Mudi+Sport/data=!4m7!3m6!1s0x2db58bcf5ebcc051:0x705cbf072648c0c7!8m2!3d-8.4526369!4d118.7311481!16s%2Fg%2F11c2pr4wmg!19sChIJUcC8Xs-LtS0Rx8BIJge_XHA?authuser=0&hl=en&rclk=1,
122,Gedung Olahraga GOR Kota Bima,https://www.google.com/maps/place/Gedung+Olahraga+(GOR)+Kota+Bima/data=!4m7!3m6!1s0x2db58bdaecf814b5:0x1f18a3ce3c36d3e7!8m2!3d-8.4580775!4d118.733093!16s%2Fg%2F11f554szzy!19sChIJtRT47NqLtS0R59M2PM6jGB8?authuser=0&hl=en&rclk=1,
123,GG eSports Game Center,https://www.google.com/maps/place/GG+e-Sports+Game+Center/data=!4m7!3m6!1s0x2db58b884b0a07b5:0xa9949015f3939b29!8m2!3d-8.4564431!4d118.7354201!16s%2Fg%2F11fr0vh7jm!19sChIJtQcKS4iLtS0RKZuT8xWQlKk?authuser=0&hl=en&rclk=1,
124,ASSABILY NeT  BROWSING GAME ONLINE CETAK FOTO PRINTING,https://www.google.com/maps/place/ASSABILY+N.e.T+%26+BROWSING+GAME+ONLINE%7C%7C+CETAK+FOTO--+PRINTING/data=!4m7!3m6!1s0x2db58beca90abaef:0x229054cd3689b924!8m2!3d-8.4553665!4d118.7308962!16s%2Fg%2F11js4t0715!19sChIJ77oKqeyLtS0RJLmJNs1UkCI?authuser=0&hl=en&rclk=1,
125,LAPANGAN BASKET RABANGODU UTARA,https://www.google.com/maps/place/LAPANGAN+BASKET+RABANGODU+UTARA%F0%9F%8F%80/data=!4m7!3m6!1s0x2db589b00da68835:0x59bd8c9f1f276527!8m2!3d-8.4718689!4d118.7595181!16s%2Fg%2F11mpbc2xg0!19sChIJNYimDbCJtS0RJ2UnH5-MvVk?authuser=0&hl=en&rclk=1,
126,Bima Sakti Futsal  Mbojo,https://www.google.com/maps/place/Bima+Sakti+Futsal+-+Mbojo/data=!4m7!3m6!1s0x2db587f3ce62a0bb:0x73518c3d924a415!8m2!3d-8.5578386!4d118.691949!16s%2Fg%2F11fl4kxm84!19sChIJu6BizvOHtS0RFaQk2cMYNQc?authuser=0&hl=en&rclk=1,
127,Toko Sepatu dan Sandal DISAMBO ,https://www.google.com/maps/place/Toko+Sepatu+dan+Sandal+%22DISAMBO+%22/data=!4m7!3m6!1s0x2db58b7bc8b4b1dd:0x21810c44e114f480!8m2!3d-8.4630454!4d118.760183!16s%2Fg%2F11py00ffnk!19sChIJ3bG0yHuLtS0RgPQU4UQMgSE?authuser=0&hl=en&rclk=1,
128,SMA YES  Dept Store,https://www.google.com/maps/place/SMA+YES+-+Dept.+Store/data=!4m7!3m6!1s0x2db58bcecd09ec47:0x5923345639bd3ec4!8m2!3d-8.451966!4d118.727621!16s%2Fg%2F11fx91ftmv!19sChIJR-wJzc6LtS0RxD69OVY0I1k?authuser=0&hl=en&rclk=1,
129,Alfamart Sambinae,https://www.google.com/maps/place/Alfamart+Sambinae/data=!4m7!3m6!1s0x2db589a134f8a1e7:0x7124b72851a0e253!8m2!3d-8.4761437!4d118.7355144!16s%2Fg%2F11s4sx6prt!19sChIJ56H4NKGJtS0RU-KgUSi3JHE?authuser=0&hl=en&rclk=1,
130,Alfamart Imam Bonjol Bima,https://www.google.com/maps/place/Alfamart+Imam+Bonjol+Bima/data=!4m7!3m6!1s0x2db58b96cf41674f:0x8c499ed265dd13ba!8m2!3d-8.4539655!4d118.7464496!16s%2Fg%2F11t4xzhwj4!19sChIJT2dBz5aLtS0RuhPdZdKeSYw?authuser=0&hl=en&rclk=1,
131,Sun Motor,https://www.google.com/maps/place/Sun+Motor/data=!4m7!3m6!1s0x2db58bf2d8f6eab5:0xd84db27ddf0a6163!8m2!3d-8.4581059!4d118.7239302!16s%2Fg%2F11j2p0cy6q!19sChIJter22PKLtS0RY2EK332yTdg?authuser=0&hl=en&rclk=1,
132,Mariani,https://www.google.com/maps/place/Mariani/data=!4m7!3m6!1s0x2db5896170f7a939:0x69e44dbc49738dc5!8m2!3d-8.475996!4d118.757287!16s%2Fg%2F11jcpck4j3!19sChIJOan3cGGJtS0RxY1zSbxN5Gk?authuser=0&hl=en&rclk=1,
133,Toko niaga putra,https://www.google.com/maps/place/Toko+niaga+putra/data=!4m7!3m6!1s0x2db58953d91ba439:0x3aa20cb506026cea!8m2!3d-8.470537!4d118.7608665!16s%2Fg%2F11g696kjct!19sChIJOaQb2VOJtS0R6mwCBrUMojo?authuser=0&hl=en&rclk=1,
134,MoMA network,https://www.google.com/maps/place/MoMA+network/data=!4m7!3m6!1s0x2db58b6e61fb3e21:0x52482eed009b20c2!8m2!3d-8.4522358!4d118.725847!16s%2Fg%2F11ryf6sbqv!19sChIJIT77YW6LtS0RwiCbAO0uSFI?authuser=0&hl=en&rclk=1,
135,Toko ean,https://www.google.com/maps/place/Toko+ean/data=!4m7!3m6!1s0x2db58bdfceee42e3:0xf13314ad9ef7ee56!8m2!3d-8.4428802!4d118.7487606!16s%2Fg%2F11fmypth48!19sChIJ40Luzt-LtS0RVu73nq0UM_E?authuser=0&hl=en&rclk=1,
136,Alfamart Kaharuddin Bima,https://www.google.com/maps/place/Alfamart+Kaharuddin+Bima/data=!4m7!3m6!1s0x2db58b4f8f8ca019:0x5887c3446e2069a6!8m2!3d-8.4593637!4d118.7238746!16s%2Fg%2F11t4xzcw5y!19sChIJGaCMj0-LtS0RpmkgbkTDh1g?authuser=0&hl=en&rclk=1,
137,TOKO INDAH,https://www.google.com/maps/place/TOKO+INDAH/data=!4m7!3m6!1s0x2db58b54a8e90f91:0x61f09e43b079351f!8m2!3d-8.4536308!4d118.7314247!16s%2Fg%2F11fthk3x8h!19sChIJkQ_pqFSLtS0RHzV5sEOe8GE?authuser=0&hl=en&rclk=1,
138,Silaturrahim Computer,https://www.google.com/maps/place/Silaturrahim+Computer/data=!4m7!3m6!1s0x2db58bc8f9bfdf51:0xb4f43cc2b24cce05!8m2!3d-8.4497093!4d118.7291368!16s%2Fg%2F11ckqqnvyv!19sChIJUd-_-ciLtS0RBc5MssI89LQ?authuser=0&hl=en&rclk=1,
139,Gudang Hokky,https://www.google.com/maps/place/Gudang+Hokky/data=!4m7!3m6!1s0x2db58ba0c65f5693:0x495bafa7aa4eaa34!8m2!3d-8.4560531!4d118.7213712!16s%2Fg%2F11l9w1lwvz!19sChIJk1ZfxqCLtS0RNKpOqqevW0k?authuser=0&hl=en&rclk=1,
140,Toko Kah,https://www.google.com/maps/place/Toko+Kah%3F/data=!4m7!3m6!1s0x2db589ed908d4589:0x7bfe7958a2e44c58!8m2!3d-8.4774733!4d118.765399!16s%2Fg%2F11h3qq7flb!19sChIJiUWNkO2JtS0RWEzkolh5_ns?authuser=0&hl=en&rclk=1,
141,abmart,https://www.google.com/maps/place/ab-mart/data=!4m7!3m6!1s0x2db58b2ee335102b:0x3e49d7a3e2de88b4!8m2!3d-8.4579955!4d118.7240219!16s%2Fg%2F11q3dzwcjg!19sChIJKxA14y6LtS0RtIje4qPXST4?authuser=0&hl=en&rclk=1,
142,Marina Mart,https://www.google.com/maps/place/Marina+Mart/data=!4m7!3m6!1s0x2db5897f084f7733:0xa88451d71e2c2d02!8m2!3d-8.469672!4d118.7218469!16s%2Fg%2F11j8ldpztz!19sChIJM3dPCH-JtS0RAi0sHtdRhKg?authuser=0&hl=en&rclk=1,
143,Alfamart IR Sutami Rabadompu,https://www.google.com/maps/place/Alfamart+IR+Sutami+Rabadompu/data=!4m7!3m6!1s0x2db58f6242783471:0xdcd9d6c9dcb0be92!8m2!3d-8.4802044!4d118.7683484!16s%2Fg%2F11sfpz5hbz!19sChIJcTR4QmKPtS0Rkr6w3MnW2dw?authuser=0&hl=en&rclk=1,
144,Alfamart Soekarno Hatta Pane,https://www.google.com/maps/place/Alfamart+Soekarno+Hatta+Pane/data=!4m7!3m6!1s0x2db58b8721a32757:0xb4e75de59545c735!8m2!3d-8.4565578!4d118.7327597!16s%2Fg%2F11t4x_q30k!19sChIJVyejIYeLtS0RNcdFleVd57Q?authuser=0&hl=en&rclk=1,
145,OPTIK BRILIAN,https://www.google.com/maps/place/OPTIK+BRILIAN/data=!4m7!3m6!1s0x2db58ba2ff95d69d:0x66658eed8a658428!8m2!3d-8.4529525!4d118.7242866!16s%2Fg%2F11tjcr9wgl!19sChIJndaV_6KLtS0RKIRliu2OZWY?authuser=0&hl=en&rclk=1,
146,Setia Usaha,https://www.google.com/maps/place/Setia+Usaha/data=!4m7!3m6!1s0x2db58bd10fb05f2b:0xa2eb17773057f836!8m2!3d-8.459808!4d118.727674!16s%2Fg%2F1pzs3hxby!19sChIJK1-wD9GLtS0RNvhXMHcX66I?authuser=0&hl=en&rclk=1,
147,Toko 80 buka24jam,https://www.google.com/maps/place/Toko+80+(buka24jam)/data=!4m7!3m6!1s0x2db58f288da72f43:0xa15c8dd8f684f99a!8m2!3d-8.4848681!4d118.7715928!16s%2Fg%2F11p49rqh3v!19sChIJQy-njSiPtS0RmvmE9tiNXKE?authuser=0&hl=en&rclk=1,
148,BENGKEL AHWAN MOTOR,https://www.google.com/maps/place/BENGKEL+AHWAN+MOTOR/data=!4m7!3m6!1s0x2db589baaeffb80d:0xa6fb07a3dc7c91c7!8m2!3d-8.4733214!4d118.7156201!16s%2Fg%2F11r_mfwtf5!19sChIJDbj_rrqJtS0Rx5F83KMH-6Y?authuser=0&hl=en&rclk=1,
149,An Nur Store,https://www.google.com/maps/place/An+Nur+Store/data=!4m7!3m6!1s0x2db58be1a890fc89:0xb73b6a04f3deb9a9!8m2!3d-8.4528976!4d118.7232017!16s%2Fg%2F11f6dm1gfx!19sChIJifyQqOGLtS0Rqbne8wRqO7c?authuser=0&hl=en&rclk=1,
150,Viar,https://www.google.com/maps/place/Viar/data=!4m7!3m6!1s0x2db58bd29c3fad99:0x6e4e99909e194b3!8m2!3d-8.457658!4d118.7218152!16s%2Fg%2F11bzrnqnvb!19sChIJma0_nNKLtS0Rs5ThCZnp5AY?authuser=0&hl=en&rclk=1,
151,Modern Optical,https://www.google.com/maps/place/Modern+Optical/data=!4m7!3m6!1s0x2db58bcc4a0a0bd7:0x5824f6130b72ea3!8m2!3d-8.4544195!4d118.7241727!16s%2Fg%2F11bzrp1fjr!19sChIJ1wsKSsyLtS0Roy63MGFPggU?authuser=0&hl=en&rclk=1,
152,Lapangan Desa Bolo,https://www.google.com/maps/place/Lapangan+Desa+Bolo/data=!4m7!3m6!1s0x2dca77792687742b:0x5ebf4213b7838933!8m2!3d-8.5129186!4d118.5892305!16s%2Fg%2F11fb2yfxb9!19sChIJK3SHJnl3yi0RM4mDtxNCv14?authuser=0&hl=en&rclk=1,
153,Ibu mariani,https://www.google.com/maps/place/Ibu+mariani/data=!4m7!3m6!1s0x2db58945946a12cb:0xcc062f598100ae2e!8m2!3d-8.4746108!4d118.7581398!16s%2Fg%2F11j9gjqb0_!19sChIJyxJqlEWJtS0RLq4AgVkvBsw?authuser=0&hl=en&rclk=1,
154,Alfamart FRC Soekarno Hatta,https://www.google.com/maps/place/Alfamart+FRC+Soekarno+Hatta/data=!4m7!3m6!1s0x2db58be7efb7f6fd:0x43c68db8534928!8m2!3d-8.4554452!4d118.7281638!16s%2Fg%2F11rb4j2kbw!19sChIJ_fa37-eLtS0RKElTuI3GQwA?authuser=0&hl=en&rclk=1,
155,Toko Arjuna  Bima,https://www.google.com/maps/place/Toko+Arjuna+-+Bima/data=!4m7!3m6!1s0x2db58bc954b2d0ad:0x995219e9478c0feb!8m2!3d-8.4520367!4d118.7258657!16s%2Fg%2F11g8t_7b1b!19sChIJrdCyVMmLtS0R6w-MR-kZUpk?authuser=0&hl=en&rclk=1,
156,Alfamart Soromandi,https://www.google.com/maps/place/Alfamart+Soromandi/data=!4m7!3m6!1s0x2db58b74ee3c77ab:0x311efbbc764f706d!8m2!3d-8.4553172!4d118.6820026!16s%2Fg%2F11t3hkym2j!19sChIJq3c87nSLtS0RbXBPdrz7HjE?authuser=0&hl=en&rclk=1,
157,Toko Melanofia,https://www.google.com/maps/place/Toko+Melanofia/data=!4m7!3m6!1s0x2db58bd10fb05f2b:0x7e308c2191d446fe!8m2!3d-8.459808!4d118.727674!16s%2Fg%2F1pztym5wk!19sChIJK1-wD9GLtS0R_kbUkSGMMH4?authuser=0&hl=en&rclk=1,
158,OPTIK INTERNASIONAL BIMA,https://www.google.com/maps/place/OPTIK+INTERNASIONAL+BIMA/data=!4m7!3m6!1s0x2db58b5e2a3a1395:0xbf98bf548ea51dc3!8m2!3d-8.4538629!4d118.7241162!16s%2Fg%2F11h063cjs_!19sChIJlRM6Kl6LtS0Rwx2ljlS_mL8?authuser=0&hl=en&rclk=1,
159,Wizard,https://www.google.com/maps/place/Wizard/data=!4m7!3m6!1s0x2db5894cbe3c786b:0xa07c03b198c0c722!8m2!3d-8.4774431!4d118.7651225!16s%2Fg%2F11c2prktb6!19sChIJa3g8vkyJtS0RIsfAmLEDfKA?authuser=0&hl=en&rclk=1,
