,title,link,keyword
39,Warung nasi kuning mama titin,https://www.google.com/maps/place/Warung+nasi+kuning+mama+titin/data=!4m7!3m6!1s0x2da3c580c625a03f:0x88e9ea92cc3a5d3d!8m2!3d-4.9843274!4d122.811032!16s%2Fg%2F11mr2q_r1z!19sChIJP6AlxoDFoy0RPV06zJLq6Yg?authuser=0&hl=en&rclk=1,restaurants
40,Warkop Balapan 90,https://www.google.com/maps/place/Warkop+Balapan+90/data=!4m7!3m6!1s0x2da40fabd3767671:0xacfe039e789eb2b4!8m2!3d-5.5039575!4d122.8452708!16s%2Fg%2F11h8gk9lxf!19sChIJcXZ206sPpC0RtLKeeJ4D_qw?authuser=0&hl=en&rclk=1,restaurants
41,Rest Area Baubau,https://www.google.com/maps/place/Rest+Area+Baubau/data=!4m7!3m6!1s0x2da3e755bbfec6af:0x1b86164a689c25f0!8m2!3d-5.1492048!4d122.904318!16s%2Fg%2F11js_9b2_8!19sChIJr8b-u1Xnoy0R8CWcaEoWhhs?authuser=0&hl=en&rclk=1,restaurants
42,RM BLAMBANGAN,https://www.google.com/maps/place/RM.+BLAMBANGAN/data=!4m7!3m6!1s0x2da40fcfc7dc0897:0xa1dceb0fffd69d59!8m2!3d-5.5066313!4d122.8446619!16s%2Fg%2F11hy9_cx79!19sChIJlwjcx88PpC0RWZ3W_w_r3KE?authuser=0&hl=en&rclk=1,restaurants
43,WARUNG MAKAN BTM,https://www.google.com/maps/place/WARUNG+MAKAN+BTM/data=!4m7!3m6!1s0x2da40f4e60114bb1:0x2f4c2d8c108faff2!8m2!3d-5.5057551!4d122.8447927!16s%2Fg%2F11fnxr6h44!19sChIJsUsRYE4PpC0R8q-PEIwtTC8?authuser=0&hl=en&rclk=1,restaurants
44,Rumah Makan Lambusango,https://www.google.com/maps/place/Rumah+Makan+Lambusango/data=!4m7!3m6!1s0x2da3ed53c08b27a7:0x50610edf6883623e!8m2!3d-5.2238188!4d122.8083503!16s%2Fg%2F11g4h2b6pd!19sChIJpyeLwFPtoy0RPmKDaN8OYVA?authuser=0&hl=en&rclk=1,restaurants
45,Ayam Crispy Lapangan Pasarwajo,https://www.google.com/maps/place/Ayam+Crispy+Lapangan+Pasarwajo/data=!4m7!3m6!1s0x2da40fdbad4cdce7:0x8809a57ddcd60116!8m2!3d-5.5034423!4d122.8451735!16s%2Fg%2F11r_qpszb1!19sChIJ59xMrdsPpC0RFgHW3H2lCYg?authuser=0&hl=en&rclk=1,restaurants
46,Rumah Makan Ceria,https://www.google.com/maps/place/Rumah+Makan+Ceria/data=!4m7!3m6!1s0x2da4095a40d4a213:0x7701e43058142e12!8m2!3d-5.436925!4d122.897247!16s%2Fg%2F11sz3klx_g!19sChIJE6LUQFoJpC0REi4UWDDkAXc?authuser=0&hl=en&rclk=1,restaurants
47,Depot Elsa,https://www.google.com/maps/place/Depot+Elsa/data=!4m7!3m6!1s0x2da40e284fa1f4bb:0x94b4d857f7958cc3!8m2!3d-5.532339!4d122.8445043!16s%2Fg%2F11c6040wgw!19sChIJu_ShTygOpC0Rw4yV91fYtJQ?authuser=0&hl=en&rclk=1,restaurants
48,RMPRASMANAN KITA,https://www.google.com/maps/place/RM.PRASMANAN+KITA/data=!4m7!3m6!1s0x2da40fab045f87df:0x85fdcaf5dac3ae24!8m2!3d-5.4775178!4d122.8523967!16s%2Fg%2F11ftyztblr!19sChIJ34dfBKsPpC0RJK7D2vXK_YU?authuser=0&hl=en&rclk=1,restaurants
49,Rumah makan AISYAH COBA RASA,https://www.google.com/maps/place/Rumah+makan+AISYAH+COBA+RASA/data=!4m7!3m6!1s0x2da3edd0de939b53:0x694f4d4952271f25!8m2!3d-5.2429721!4d122.7456806!16s%2Fg%2F11t0gn8gsx!19sChIJU5uT3tDtoy0RJR8nUklNT2k?authuser=0&hl=en&rclk=1,restaurants
50,RM Surya Masakan Padang,https://www.google.com/maps/place/RM.+Surya+Masakan+Padang/data=!4m7!3m6!1s0x2da40ef971cb3561:0x1b5e44995e2313d6!8m2!3d-5.4940239!4d122.8457492!16s%2Fg%2F11g9dkz2k8!19sChIJYTXLcfkOpC0R1hMjXplEXhs?authuser=0&hl=en&rclk=1,restaurants
51,Rumah Makan Prasmanan,https://www.google.com/maps/place/Rumah+Makan+Prasmanan/data=!4m7!3m6!1s0x2da40f2248334a09:0x3b85b5a2e3db47df!8m2!3d-5.5039133!4d122.8452699!16s%2Fg%2F11h8gk4wlh!19sChIJCUozSCIPpC0R30fb46K1hTs?authuser=0&hl=en&rclk=1,restaurants
52,Warung makan Abang awa,https://www.google.com/maps/place/Warung+makan+Abang+awa/data=!4m7!3m6!1s0x2da3ef4c44d10023:0xcf4756caa15a897e!8m2!3d-5.2011427!4d122.8417578!16s%2Fg%2F11rxmqd8z7!19sChIJIwDRREzvoy0RfolaocpWR88?authuser=0&hl=en&rclk=1,restaurants
53,Rumah Makan Wisata,https://www.google.com/maps/place/Rumah+Makan+Wisata/data=!4m7!3m6!1s0x2da40f8984abbd51:0x1bd1be14bb2de7f0!8m2!3d-5.5063153!4d122.8449037!16s%2Fg%2F11f7qz2r43!19sChIJUb2rhIkPpC0R8OctuxS-0Rs?authuser=0&hl=en&rclk=1,restaurants
54,Warung makan AISYAH COBA RASA,https://www.google.com/maps/place/Warung+makan+AISYAH+COBA+RASA/data=!4m7!3m6!1s0x2da3f37c4af65b55:0x41681a48cba1a8fc!8m2!3d-5.2574809!4d122.7350771!16s%2Fg%2F11t0gp5dlj!19sChIJVVv2Snzzoy0R_Kihy0gaaEE?authuser=0&hl=en&rclk=1,restaurants
