title,link,keyword
RM GIHON,https://www.google.com/maps/place/RM.+GIHON/data=!4m7!3m6!1s0x3028a3e5a20b92b7:0x4764232992a8ac1d!8m2!3d0.9300761!4d97.8741448!16s%2Fg%2F11rp7t4nsm!19sChIJt5ILouWjKDARHayokikjZEc?authuser=0&hl=en&rclk=1,
RMANGGY,https://www.google.com/maps/place/RM.ANGGY/data=!4m7!3m6!1s0x3025fdd543e0cfdd:0x75c33e2b79cae4b4!8m2!3d1.276982!4d97.6301613!16s%2Fg%2F11nmsx2zz5!19sChIJ3c_gQ9X9JTARtOTKeSs-w3U?authuser=0&hl=en&rclk=1,
UD ASKA,https://www.google.com/maps/place/UD.+ASKA/data=!4m7!3m6!1s0x3025fd7546946287:0x6ee5fc43b8a028e!8m2!3d1.2467868!4d97.6422378!16s%2Fg%2F11rsqm19z5!19sChIJh2KURnX9JTARjgKKO8Rf7gY?authuser=0&hl=en&rclk=1,
RM CIPTA,https://www.google.com/maps/place/RM.+CIPTA/data=!4m7!3m6!1s0x3025fd8eae0b2939:0x40e6b1e32969ec0c!8m2!3d1.2598359!4d97.6180981!16s%2Fg%2F11pbd9h19c!19sChIJOSkLro79JTARDOxpKeOx5kA?authuser=0&hl=en&rclk=1,
QUALY NYONYA CAFE  RESTO,https://www.google.com/maps/place/QUALY+NYONYA+CAFE+%26+RESTO/data=!4m7!3m6!1s0x302bbfa5e453d6b9:0x5bc87f47b9850ebf!8m2!3d0.8298939!4d99.5676015!16s%2Fg%2F11jcmdqltr!19sChIJudZT5KW_KzARvw6FuUd_yFs?authuser=0&hl=en&rclk=1,
RMDIVA RESTO,https://www.google.com/maps/place/RM.DIVA+RESTO/data=!4m7!3m6!1s0x302bbffc15ff2f23:0xc7d6fb78bc89f048!8m2!3d0.8238788!4d99.5614552!16s%2Fg%2F11t31xtpvj!19sChIJIy__Ffy_KzARSPCJvHj71sc?authuser=0&hl=en&rclk=1,
Rumah Daun cafe nusantara food,"https://www.google.com/maps/place/Rumah+Daun,+cafe+nusantara+food/data=!4m7!3m6!1s0x302bbfcea339d1e5:0xe10deb43dddc305b!8m2!3d0.8245362!4d99.5568018!16s%2Fg%2F11qbj0gp3q!19sChIJ5dE5o86_KzARWzDc3UPrDeE?authuser=0&hl=en&rclk=1",
RmPorang5,https://www.google.com/maps/place/Rm.Porang-5/data=!4m7!3m6!1s0x302bbf484c1083b5:0x6551ed234b711339!8m2!3d0.8251704!4d99.5655533!16s%2Fg%2F11hhy_5t0k!19sChIJtYMQTEi_KzARORNxSyPtUWU?authuser=0&hl=en&rclk=1,
Bgudin,"https://www.google.com/maps/place/Bg,udin/data=!4m7!3m6!1s0x302bb9b706f9d179:0x2375a42231e0ba0e!8m2!3d0.7633777!4d99.5747721!16s%2Fg%2F11kgnkx_98!19sChIJedH5Bre5KzARDrrgMSKkdSM?authuser=0&hl=en&rclk=1",
Warung Sarapan UD Roziq,https://www.google.com/maps/place/Warung+Sarapan+UD.+Roziq/data=!4m7!3m6!1s0x302c23027f96574b:0x3a4ccf4471b147c0!8m2!3d1.5625168!4d99.2860423!16s%2Fg%2F11rgrh8p43!19sChIJS1eWfwIjLDARwEexcUTPTDo?authuser=0&hl=en&rclk=1,
RM Euapane,https://www.google.com/maps/place/RM.+Euapane/data=!4m7!3m6!1s0x302c279900000001:0x74bb212a35046de8!8m2!3d1.6233119!4d99.2092897!16s%2Fg%2F11bc7n3r9y!19sChIJAQAAAJknLDAR6G0ENSohu3Q?authuser=0&hl=en&rclk=1,
Rm Op Manjalo,https://www.google.com/maps/place/Rm.+Op.+Manjalo/data=!4m7!3m6!1s0x302e774fa32587fd:0xf28b78f8ec5901a4!8m2!3d1.9657298!4d99.1597595!16s%2Fg%2F11fq_sdb88!19sChIJ_Yclo093LjARpAFZ7Ph4i_I?authuser=0&hl=en&rclk=1,
RM Chiness Food Putry,https://www.google.com/maps/place/RM.+Chiness+Food+%22Putry%22/data=!4m7!3m6!1s0x302e6e6122806e9f:0x35520194710ba82b!8m2!3d2.0248224!4d98.9728281!16s%2Fg%2F11c60jhh_9!19sChIJn26AImFuLjARK6gLcZQBUjU?authuser=0&hl=en&rclk=1,
Rm clarista khas Batak desa pakpahan,"https://www.google.com/maps/place/Rm+clarista+khas+Batak,+desa+pakpahan/data=!4m7!3m6!1s0x302e7733308ccf81:0x568ce572ba18fa72!8m2!3d2.0127043!4d99.1620695!16s%2Fg%2F11qbccsch1!19sChIJgc-MMDN3LjARcvoYunLljFY?authuser=0&hl=en&rclk=1",
Holong Coffe Shop  Resto,https://www.google.com/maps/place/Holong+Coffe+Shop+%26+Resto/data=!4m7!3m6!1s0x302e6f14a56847bb:0xc737c7dc99b1bcf6!8m2!3d2.014091!4d98.9863349!16s%2Fg%2F11rc9n2v22!19sChIJu0dopRRvLjAR9ryxmdzHN8c?authuser=0&hl=en&rclk=1,
Rumah Makan Ganda Uli Natasha Cookies,https://www.google.com/maps/place/Rumah+Makan+%22Ganda+Uli%22+(Natasha+Cookies)/data=!4m7!3m6!1s0x302e6e67041d2a37:0x1236c43e4aca022b!8m2!3d2.0240567!4d98.9765987!16s%2Fg%2F11g8bv5xtp!19sChIJNyodBGduLjARKwLKSj7ENhI?authuser=0&hl=en&rclk=1,
Ayam Jingkrak  Seafood Bang Hakim,https://www.google.com/maps/place/Ayam+Jingkrak+%26+Seafood+Bang+Hakim/data=!4m7!3m6!1s0x302e6f40db0b2f93:0x75f80131e4e00046!8m2!3d2.0227017!4d98.9633671!16s%2Fg%2F11fs05mc87!19sChIJky8L20BvLjARRgDg5DEB-HU?authuser=0&hl=en&rclk=1,
AYAM PENYET KRIUKKRIUK,https://www.google.com/maps/place/AYAM+PENYET+KRIUK-KRIUK/data=!4m7!3m6!1s0x302e6fdbc38ad6fd:0x2d7aabe96ce632bb!8m2!3d2.0232574!4d98.9638999!16s%2Fg%2F11h0ms7vg4!19sChIJ_daKw9tvLjARuzLmbOmrei0?authuser=0&hl=en&rclk=1,
Rm Dosroha Siahaanbr Sitorus,https://www.google.com/maps/place/Rm.+Dosroha(+Siahaan%2Fbr+Sitorus)./data=!4m7!3m6!1s0x302dfbf0995728c5:0xfd216a3b7e284926!8m2!3d2.3502398!4d99.2785583!16s%2Fg%2F11h_9wcyzs!19sChIJxShXmfD7LTARJkkofjtqIf0?authuser=0&hl=en&rclk=1,
JC Ransom  Manna,https://www.google.com/maps/place/JC+Ransom+%26+Manna/data=!4m7!3m6!1s0x3031ffa411542999:0xf63a1c54d9cc9f41!8m2!3d2.4594489!4d99.1897413!16s%2Fg%2F11h1dg8hzy!19sChIJmSlUEaT_MTARQZ_M2VQcOvY?authuser=0&hl=en&rclk=1,
Rumah Makan Padang Diva,https://www.google.com/maps/place/Rumah+Makan+Padang+%22Diva%22/data=!4m7!3m6!1s0x3031ffc57bf53b89:0xb4be5a8c50107fbc!8m2!3d2.440871!4d99.1570268!16s%2Fg%2F11c2p_v77g!19sChIJiTv1e8X_MTARvH8QUIxavrQ?authuser=0&hl=en&rclk=1,
RM Roganda Simangunsong,https://www.google.com/maps/place/RM.+Roganda+Simangunsong/data=!4m7!3m6!1s0x302e01da1d42de3f:0x466310bcd8ab274!8m2!3d2.3984975!4d99.1617021!16s%2Fg%2F11t4kxgqvg!19sChIJP95CHdoBLjARdLKKzQsxZgQ?authuser=0&hl=en&rclk=1,
RM Islam Nikmat,https://www.google.com/maps/place/RM.+Islam+Nikmat/data=!4m7!3m6!1s0x3031ff24c17e25a7:0x2ec01b1b821a5ba!8m2!3d2.446874!4d99.154424!16s%2Fg%2F11p5s7051n!19sChIJpyV-wST_MTARuqUhuLEB7AI?authuser=0&hl=en&rclk=1,
Waroeng Steak AE,https://www.google.com/maps/place/Waroeng+Steak+A%26E/data=!4m7!3m6!1s0x30329c5e6b750ffd:0x8303a62ce1b911fe!8m2!3d2.4791729!4d100.1299723!16s%2Fg%2F11kmnr3vn1!19sChIJ_Q91a16cMjAR_hG54SymA4M?authuser=0&hl=en&rclk=1,
Warung Mbak Ida,https://www.google.com/maps/place/Warung+M'bak+Ida/data=!4m7!3m6!1s0x30322a00a8625761:0x2210aff5f96d3764!8m2!3d2.9832838!4d99.1900951!16s%2Fg%2F11ddwtpxct!19sChIJYVdiqAAqMjARZDdt-fWvECI?authuser=0&hl=en&rclk=1,
Jabu nioppung mariani Harianja,https://www.google.com/maps/place/Jabu+ni.oppung+mariani+Harianja/data=!4m7!3m6!1s0x30322941bc68dd73:0x92043b01d3ae7133!8m2!3d2.9351921!4d99.2593563!16s%2Fg%2F11fr1kv66y!19sChIJc91ovEEpMjARM3Gu0wE7BJI?authuser=0&hl=en&rclk=1,
