,title,link,keyword
171,Villa Bambu Kerobokan,"https://www.google.com/maps/place/Villa+Bambu,+Kerobokan/data=!4m7!3m6!1s0x2dd247a8427b72cd:0x2721b20daae3f339!8m2!3d-8.6618387!4d115.1809949!16s%2Fg%2F11rj_sxk1y!19sChIJzXJ7QqhH0i0ROfPjqg2yISc?authuser=0&hl=en&rclk=1",
172,Plataran Borobudur Resort  Spa,https://www.google.com/maps/place/Plataran+Borobudur+Resort+%26+Spa/data=!4m10!3m9!1s0x2e7a8cfb7841476f:0x3b850d9d05724dcf!5m2!4m1!1i2!8m2!3d-7.6062789!4d110.1920929!16s%2Fg%2F1hc2hk9vb!19sChIJb0dBePuMei4Rz01yBZ0NhTs?authuser=0&hl=en&rclk=1,
173,The Royal Surakarta Heritage  MGallery Collection,https://www.google.com/maps/place/The+Royal+Surakarta+Heritage+-+MGallery+Collection/data=!4m10!3m9!1s0x2e7a1430f8b4a251:0x5ad2e14895a4aa25!5m2!4m1!1i2!8m2!3d-7.5717398!4d110.8286647!16s%2Fg%2F1q69nwhpd!19sChIJUaK0-DAUei4RJaqklUjh0lo?authuser=0&hl=en&rclk=1,
174,Edensor Hills Villa Resort  Cafe,"https://www.google.com/maps/place/Edensor+Hills+Villa,+Resort+%26+Cafe/data=!4m10!3m9!1s0x2e69c7faa1d47439:0x403909434affaecd!5m2!4m1!1i2!8m2!3d-6.6146697!4d106.9018003!16s%2Fg%2F11c1r1c7tv!19sChIJOXTUofrHaS4Rza7_SkMJOUA?authuser=0&hl=en&rclk=1",
175,Lynn Hotel By Horison,https://www.google.com/maps/place/Lynn+Hotel+By+Horison/data=!4m10!3m9!1s0x2e7a57a52a270f3b:0x27c8c76932707b50!5m2!4m1!1i2!8m2!3d-7.8244587!4d110.3668535!16s%2Fg%2F11b6dfgmpg!19sChIJOw8nKqVXei4RUHtwMmnHyCc?authuser=0&hl=en&rclk=1,
176,Kings Hotel,https://www.google.com/maps/place/King's+Hotel/data=!4m10!3m9!1s0x2e7ae47bdd922811:0xb9e3a2230c1472e9!5m2!4m1!1i2!8m2!3d-7.865055!4d110.1509639!16s%2Fg%2F11y31g5qh!19sChIJESiS3Xvkei4R6XIUDCOi47k?authuser=0&hl=en&rclk=1,
177,GadoGado BnB,https://www.google.com/maps/place/Gado-Gado+BnB/data=!4m10!3m9!1s0x2e7af12d8015849b:0x64c85ee8810cc1ee!5m2!4m1!1i2!8m2!3d-7.7515455!4d110.2324555!16s%2Fg%2F11f1tcqkw_!19sChIJm4QVgC3xei4R7sEMgeheyGQ?authuser=0&hl=en&rclk=1,
178,Degadri Ndalem Hotel,https://www.google.com/maps/place/De'gadri+Ndalem+Hotel/data=!4m10!3m9!1s0x2e7af8733e2ca48b:0x95727eca8e3032be!5m2!4m1!1i2!8m2!3d-7.8198508!4d110.323627!16s%2Fg%2F11b66ftz75!19sChIJi6QsPnP4ei4RvjIwjsp-cpU?authuser=0&hl=en&rclk=1,
179,Homestay BanyumiliBanyumili samigaluh,"https://www.google.com/maps/place/Homestay+Banyumili,,Banyumili+samigaluh/data=!4m10!3m9!1s0x2e7af3a11005c0c7:0x1ebb8734f6c4724f!5m2!4m1!1i2!8m2!3d-7.6619332!4d110.1785538!16s%2Fg%2F11fqkxs1rt!19sChIJx8AFEKHzei4RT3LE9jSHux4?authuser=0&hl=en&rclk=1",
180,Homestay Pak Buang,https://www.google.com/maps/place/Homestay+Pak+Buang/data=!4m10!3m9!1s0x2e7af9ea7710876f:0xf95c6fbf76f9b72b!5m2!4m1!1i2!8m2!3d-7.8601623!4d110.293647!16s%2Fg%2F11rgzk_rqv!19sChIJb4cQd-r5ei4RK7f5dr9vXPk?authuser=0&hl=en&rclk=1,
181,Family Homestay Syariah,https://www.google.com/maps/place/Family+Homestay+Syariah/data=!4m10!3m9!1s0x2e7af8613fcd1f73:0xe52540bb21011609!5m2!4m1!1i2!8m2!3d-7.8359017!4d110.3114632!16s%2Fg%2F11f4wt3_76!19sChIJcx_NP2H4ei4RCRYBIbtAJeU?authuser=0&hl=en&rclk=1,
182,Banyu Mili Samigaluh Homestay Banyumili,"https://www.google.com/maps/place/Banyu+Mili+Samigaluh,+Homestay+Banyumili./data=!4m10!3m9!1s0x2e7af2e63f081f63:0x5703832d1fb10343!5m2!4m1!1i2!8m2!3d-7.6650664!4d110.1772771!16s%2Fg%2F11fxqtj3_t!19sChIJYx8IP-byei4RQwOxHy2DA1c?authuser=0&hl=en&rclk=1",
183,myRoom near UMY,https://www.google.com/maps/place/myRoom+near+UMY/data=!4m10!3m9!1s0x2e7af99aeec299dd:0x1b14fe049c5069b4!5m2!4m1!1i2!8m2!3d-7.8120172!4d110.3175999!16s%2Fg%2F11fl0n4hl6!19sChIJ3ZnC7pr5ei4RtGlQnAT-FBs?authuser=0&hl=en&rclk=1,
184,DheeHar Kostel  Cafe,https://www.google.com/maps/place/DheeHar+Kostel+%26+Cafe/data=!4m10!3m9!1s0x2e7af9d5a874d79d:0x808aa7e5478e585!5m2!4m1!1i2!8m2!3d-7.8090255!4d110.3280978!16s%2Fg%2F11hz291jyt!19sChIJndd0qNX5ei4RheV4VH6qCAg?authuser=0&hl=en&rclk=1,
185,RedDoorz Syariah near Bandara YIA Kulon Progo,https://www.google.com/maps/place/RedDoorz+Syariah+near+Bandara+YIA+Kulon+Progo/data=!4m10!3m9!1s0x2e7ae561823bac3f:0x1f6eddd00fbdf153!5m2!4m1!1i2!8m2!3d-7.8716463!4d110.0536171!16s%2Fg%2F11mws4ttnb!19sChIJP6w7gmHlei4RU_G9D9Ddbh8?authuser=0&hl=en&rclk=1,
186,OYO 92071 Yusman Homestay,https://www.google.com/maps/place/OYO+92071+Yusman+Homestay/data=!4m10!3m9!1s0x2e7ae53c9a724977:0x583aedccc1281a82!5m2!4m1!1i2!8m2!3d-7.8889839!4d110.0521363!16s%2Fg%2F11fpk6tbyk!19sChIJd0lymjzlei4RghoowcztOlg?authuser=0&hl=en&rclk=1,
187,Sans Hotel Absari,https://www.google.com/maps/place/Sans+Hotel+Absari/data=!4m10!3m9!1s0x2e7af80a5594ce17:0xf22b1a52a282bac!5m2!4m1!1i2!8m2!3d-7.8156243!4d110.328094!16s%2Fg%2F11b74l75kv!19sChIJF86UVQr4ei4RrCsoKqWxIg8?authuser=0&hl=en&rclk=1,
188,Pondok Inspirasi Minggir,https://www.google.com/maps/place/Pondok+Inspirasi+Minggir/data=!4m10!3m9!1s0x2e7af7f4bb6ad427:0x7e434124309d9180!5m2!4m1!1i2!8m2!3d-7.7428633!4d110.2542407!16s%2Fg%2F11h04kpygf!19sChIJJ9Rqu_T3ei4RgJGdMCRBQ34?authuser=0&hl=en&rclk=1,
189,Hotel Suronegaran Purworejo RedPartner,https://www.google.com/maps/place/Hotel+Suronegaran+Purworejo+RedPartner/data=!4m10!3m9!1s0x2e7aebb8744aa2eb:0x7d415cda3580aa51!5m2!4m1!1i2!8m2!3d-7.7101194!4d110.0124815!16s%2Fg%2F1tgccvkm!19sChIJ66JKdLjrei4RUaqANdpcQX0?authuser=0&hl=en&rclk=1,
190,Diyan Padhang Homestay  Kedai Kopi Rempah,https://www.google.com/maps/place/Diyan+Padhang+Homestay+%26+Kedai+Kopi+Rempah/data=!4m10!3m9!1s0x2e7af70054065963:0xc42c2c514e1b608c!5m2!4m1!1i2!8m2!3d-7.7731306!4d110.2928463!16s%2Fg%2F11ndvxw9w0!19sChIJY1kGVAD3ei4RjGAbTlEsLMQ?authuser=0&hl=en&rclk=1,
191,RedDoorz near Universitas Muhammadiyah Yogyakarta,https://www.google.com/maps/place/RedDoorz+near+Universitas+Muhammadiyah+Yogyakarta/data=!4m10!3m9!1s0x2e7af95359aba3b3:0x16f0a531d57fa783!5m2!4m1!1i2!8m2!3d-7.8091872!4d110.3280744!16s%2Fg%2F11fnr8xyp3!19sChIJs6OrWVP5ei4Rg6d_1TGl8BY?authuser=0&hl=en&rclk=1,
192,Royal Adem Mejing,https://www.google.com/maps/place/Royal+Adem+Mejing/data=!4m10!3m9!1s0x2e7af7d6e529427b:0x1090ac4819a19367!5m2!4m1!1i2!8m2!3d-7.7863416!4d110.3259641!16s%2Fg%2F11hzl_5vqy!19sChIJe0Ip5db3ei4RZ5OhGUiskBA?authuser=0&hl=en&rclk=1,
193,CAMPING GROUND GUNUNG MIJIL HILS,https://www.google.com/maps/place/CAMPING+GROUND+GUNUNG+MIJIL+HILS/data=!4m10!3m9!1s0x2e7af8af5f3ad74b:0x852c794209554577!5m2!4m1!1i2!8m2!3d-7.8704097!4d110.3237372!16s%2Fg%2F11t25lwk_1!19sChIJS9c6X6_4ei4Rd0VVCUJ5LIU?authuser=0&hl=en&rclk=1,
194,Griya Zukarnaen Syariah RedPartner,https://www.google.com/maps/place/Griya+Zukarnaen+Syariah+RedPartner/data=!4m10!3m9!1s0x2e7af9f8a5e0f0af:0xee613c67dfc6d595!5m2!4m1!1i2!8m2!3d-7.8198335!4d110.263128!16s%2Fg%2F11rfbg_hhm!19sChIJr_Dgpfj5ei4RldXG32c8Ye4?authuser=0&hl=en&rclk=1,
195,Rumah Singgah Peziarah Ganjuran,https://www.google.com/maps/place/Rumah+Singgah+Peziarah+Ganjuran/data=!4m10!3m9!1s0x2e7aff848ec9b2b7:0x3960cea0b695dc8b!5m2!4m1!1i2!8m2!3d-7.9281094!4d110.3214979!16s%2Fg%2F11cn92dl0w!19sChIJt7LJjoT_ei4Ri9yVtqDOYDk?authuser=0&hl=en&rclk=1,
196,Penginapan Salsa,https://www.google.com/maps/place/Penginapan+Salsa/data=!4m10!3m9!1s0x2e7af2f8ac308a73:0xd0570a1065f706c8!5m2!4m1!1i2!8m2!3d-7.6811371!4d110.1816374!16s%2Fg%2F11k5s9zchw!19sChIJc4owrPjyei4RyAb3ZRAKV9A?authuser=0&hl=en&rclk=1,
197,Rumah Ukhi,https://www.google.com/maps/place/Rumah+Ukhi/data=!4m10!3m9!1s0x2e7af7d34b002e49:0x5df12f06f9633605!5m2!4m1!1i2!8m2!3d-7.75715!4d110.3235709!16s%2Fg%2F11f4wv203v!19sChIJSS4AS9P3ei4RBTZj-QYv8V0?authuser=0&hl=en&rclk=1,
198,OYO 90669 Omah Candi Sari Syariah,https://www.google.com/maps/place/OYO+90669+Omah+Candi+Sari+Syariah/data=!4m10!3m9!1s0x2e7ae422695c8d17:0x695fd2bf8ec39762!5m2!4m1!1i2!8m2!3d-7.872415!4d110.05282!16s%2Fg%2F11q3cgydt3!19sChIJF41caSLkei4RYpfDjr_SX2k?authuser=0&hl=en&rclk=1,
199,Budi Bambu Homestay Yogyakarta Bangunjiwo RedPartner,https://www.google.com/maps/place/Budi+Bambu+Homestay+Yogyakarta+Bangunjiwo+RedPartner/data=!4m10!3m9!1s0x2e7af955f54183bd:0x7f8afd28b60bdb97!5m2!4m1!1i2!8m2!3d-7.8440878!4d110.3275494!16s%2Fg%2F11q22q7r64!19sChIJvYNB9VX5ei4Rl9sLtij9in8?authuser=0&hl=en&rclk=1,
200,Queen Star Hotel,https://www.google.com/maps/place/Queen+Star+Hotel/data=!4m10!3m9!1s0x2e7af9f2c37c6f35:0xcf081ac4bb8864b!5m2!4m1!1i2!8m2!3d-7.8092747!4d110.2840504!16s%2Fg%2F11xlgs1zx!19sChIJNW98w_L5ei4RS4a4S6yB8Aw?authuser=0&hl=en&rclk=1,
201,Dewisri Homestay,https://www.google.com/maps/place/Dewisri+Homestay/data=!4m10!3m9!1s0x2e7af9bdffbe53a3:0x46923f27ac321f53!5m2!4m1!1i2!8m2!3d-7.8628977!4d110.2945301!16s%2Fg%2F11qnljxlw_!19sChIJo1O-_735ei4RUx8yrCc_kkY?authuser=0&hl=en&rclk=1,
202,Penginapan Tasya,https://www.google.com/maps/place/Penginapan+Tasya/data=!4m10!3m9!1s0x2e7af255d5520991:0x7d6b0f450bb74797!5m2!4m1!1i2!8m2!3d-7.6842636!4d110.1819543!16s%2Fg%2F11k5s9wnk0!19sChIJkQlS1VXyei4Rl0e3C0UPa30?authuser=0&hl=en&rclk=1,
203,Griya Erlangga Homestay,https://www.google.com/maps/place/Griya+Erlangga+Homestay/data=!4m10!3m9!1s0x2e7af93ee3bff08f:0x9f83d96db2b2f53!5m2!4m1!1i2!8m2!3d-7.8589547!4d110.2996742!16s%2Fg%2F11nnh542yx!19sChIJj_C_4z75ei4RUy8r25Y9-Ak?authuser=0&hl=en&rclk=1,
204,RedDoorz near Yogyakarta International Airport,https://www.google.com/maps/place/RedDoorz+near+Yogyakarta+International+Airport/data=!4m10!3m9!1s0x2e7ae3cb310c0c53:0x58def5b768782fc0!5m2!4m1!1i2!8m2!3d-7.9036788!4d110.078648!16s%2Fg%2F11r7vg69h5!19sChIJUwwMMcvjei4RwC94aLf13lg?authuser=0&hl=en&rclk=1,
205,Guesthouse Sadewa,https://www.google.com/maps/place/Guesthouse+Sadewa/data=!4m10!3m9!1s0x2e7af255d5520991:0x63ff2543b6cf9cdd!5m2!4m1!1i2!8m2!3d-7.6809707!4d110.1811596!16s%2Fg%2F11k5scqt9_!19sChIJkQlS1VXyei4R3ZzPtkMl_2M?authuser=0&hl=en&rclk=1,
206,Bahagia Sederhana Homestay,https://www.google.com/maps/place/Bahagia+Sederhana+Homestay/data=!4m10!3m9!1s0x2e7aff4c42a647bf:0xdf9e1291833d4a5f!5m2!4m1!1i2!8m2!3d-7.8859472!4d110.3211835!16s%2Fg%2F11fjbksn1n!19sChIJv0emQkz_ei4RX0o9g5ESnt8?authuser=0&hl=en&rclk=1,
207,Aren Homestay,https://www.google.com/maps/place/Aren+Homestay/data=!4m10!3m9!1s0x2e7af32b14d792cb:0x90613c434c75ce62!5m2!4m1!1i2!8m2!3d-7.6686587!4d110.1455337!16s%2Fg%2F11ljrzd250!19sChIJy5LXFCvzei4RYs51TEM8YZA?authuser=0&hl=en&rclk=1,
208,Wisma Kusuma Hotel,https://www.google.com/maps/place/Wisma+Kusuma+Hotel/data=!4m10!3m9!1s0x2e7afb3bff980b07:0x6f00b8177b69fcc3!5m2!4m1!1i2!8m2!3d-7.8629001!4d110.1579156!16s%2Fg%2F11b6dnp28x!19sChIJBwuY_zv7ei4Rw_xpexe4AG8?authuser=0&hl=en&rclk=1,
209,OYO 3006 Falisha Homestay Syariah,https://www.google.com/maps/place/OYO+3006+Falisha+Homestay+Syariah/data=!4m10!3m9!1s0x2e7af7d2ddcf6187:0x3ed2584e618f675f!5m2!4m1!1i2!8m2!3d-7.7890649!4d110.3200028!16s%2Fg%2F11hsvjk6k4!19sChIJh2HP3dL3ei4RX2ePYU5Y0j4?authuser=0&hl=en&rclk=1,
210,Larasati Homestay,https://www.google.com/maps/place/Larasati+Homestay/data=!4m10!3m9!1s0x2e7af32839cddc63:0x1dd3566cd0879d8b!5m2!4m1!1i2!8m2!3d-7.6696599!4d110.1432405!16s%2Fg%2F11j0rv89ct!19sChIJY9zNOSjzei4Ri52H0GxW0x0?authuser=0&hl=en&rclk=1,
211,OYO 90869 Happy Homestay Syariah,https://www.google.com/maps/place/OYO+90869+Happy+Homestay+Syariah/data=!4m10!3m9!1s0x2e7af71857cff60f:0xa7ca9cc382a0f0b4!5m2!4m1!1i2!8m2!3d-7.7845824!4d110.319987!16s%2Fg%2F11rq1nsykg!19sChIJD_bPVxj3ei4RtPCggsOcyqc?authuser=0&hl=en&rclk=1,
212,RedDoorz Syariah  Jalan Godean,https://www.google.com/maps/place/RedDoorz+Syariah+@+Jalan+Godean/data=!4m10!3m9!1s0x2e7af7fc9e243501:0xed4d66af72d64ea!5m2!4m1!1i2!8m2!3d-7.7745414!4d110.3271464!16s%2Fg%2F11sh7rkht6!19sChIJATUknvz3ei4R6mQt92rW1A4?authuser=0&hl=en&rclk=1,
213,Njati Homestay,https://www.google.com/maps/place/Njati+Homestay/data=!4m10!3m9!1s0x2e7aef7252f2988d:0xeb5e1980787c400e!5m2!4m1!1i2!8m2!3d-7.806389!4d110.131216!16s%2Fg%2F11s91d5dl9!19sChIJjZjyUnLvei4RDkB8eIAZXus?authuser=0&hl=en&rclk=1,
214,Villa Pohon Jogja,https://www.google.com/maps/place/Villa+Pohon+Jogja/data=!4m10!3m9!1s0x2e7af64662ce695b:0x2956ffec4f343863!5m2!4m1!1i2!8m2!3d-7.7450011!4d110.3019327!16s%2Fg%2F11ggng8nlr!19sChIJW2nOYkb2ei4RYzg0T-z_Vik?authuser=0&hl=en&rclk=1,
215,Casa de Odua,https://www.google.com/maps/place/Casa+de+Odua/data=!4m10!3m9!1s0x2e7af7edd7628acb:0xff1573067fb88547!5m2!4m1!1i2!8m2!3d-7.778016!4d110.3169784!16s%2Fg%2F11qpm3djt_!19sChIJy4pi1-33ei4RR4W4fwZzFf8?authuser=0&hl=en&rclk=1,
216,Villa Ripah,https://www.google.com/maps/place/Villa+Ripah/data=!4m10!3m9!1s0x2e7af646df6a3fa7:0x59a1f008606893a3!5m2!4m1!1i2!8m2!3d-7.7435819!4d110.3039974!16s%2Fg%2F11qg96jkqg!19sChIJpz9q30b2ei4Ro5NoYAjwoVk?authuser=0&hl=en&rclk=1,
217,Hotel Ganesha,https://www.google.com/maps/place/Hotel+Ganesha/data=!4m10!3m9!1s0x2e7aebb7e9618b85:0xcb348c453f0ab8f1!5m2!4m1!1i2!8m2!3d-7.7087732!4d110.0144486!16s%2Fg%2F11f6nfd4q7!19sChIJhYth6bfrei4R8bgKP0WMNMs?authuser=0&hl=en&rclk=1,
218,Omah Watu Blencong,https://www.google.com/maps/place/Omah+Watu+Blencong/data=!4m10!3m9!1s0x2e7aee24a41cb525:0xfc21dfaa13f7ef0e!5m2!4m1!1i2!8m2!3d-7.7515854!4d110.1296287!16s%2Fg%2F11c2nb0zsk!19sChIJJbUcpCTuei4RDu_3E6rfIfw?authuser=0&hl=en&rclk=1,
219,Ndalem Sastrodikoro,https://www.google.com/maps/place/Ndalem+Sastrodikoro/data=!4m10!3m9!1s0x2e7afb90b634d71d:0x3a91eb521d81931c!5m2!4m1!1i2!8m2!3d-7.8623354!4d110.1565014!16s%2Fg%2F11j342jq0s!19sChIJHdc0tpD7ei4RHJOBHVLrkTo?authuser=0&hl=en&rclk=1,
220,HOTEL PRIMITIF,https://www.google.com/maps/place/HOTEL+PRIMITIF/data=!4m10!3m9!1s0x2e7ae3b33307e40f:0xede1a261a6d81615!5m2!4m1!1i2!8m2!3d-7.8920674!4d110.1271356!16s%2Fg%2F11f3lnqr87!19sChIJD-QHM7Pjei4RFRbYpmGi4e0?authuser=0&hl=en&rclk=1,
221,Omah Yogyakarta HOMESTAY Unit Sudirjo,https://www.google.com/maps/place/Omah+Yogyakarta+HOMESTAY+Unit+Sudirjo/data=!4m10!3m9!1s0x2e7af7a08c2a2d49:0xaa26803752b027f5!5m2!4m1!1i2!8m2!3d-7.7764685!4d110.2843144!16s%2Fg%2F11c74dgyzc!19sChIJSS0qjKD3ei4R9SewUjeAJqo?authuser=0&hl=en&rclk=1,
222,Adit Setiawan Homestay,https://www.google.com/maps/place/Adit+Setiawan+Homestay/data=!4m10!3m9!1s0x2e7af77d0578ab1d:0x6027c52fc74658d2!5m2!4m1!1i2!8m2!3d-7.7353638!4d110.2661127!16s%2Fg%2F11fj5j2p9y!19sChIJHat4BX33ei4R0lhGxy_FJ2A?authuser=0&hl=en&rclk=1,
223,Adil Jaya Homestay,https://www.google.com/maps/place/Adil+Jaya+Homestay/data=!4m10!3m9!1s0x2e7a577f8fdbfe37:0x155ac55c1a16c709!5m2!4m1!1i2!8m2!3d-7.797209!4d110.379265!16s%2Fg%2F11f6nf8kzv!19sChIJN_7bj39Xei4RCccWGlzFWhU?authuser=0&hl=en&rclk=1,
224,Tjokro Hotel Klaten,https://www.google.com/maps/place/Tjokro+Hotel+Klaten/data=!4m10!3m9!1s0x2e7a440d047f38e1:0x62bc2f83897cee24!5m2!4m1!1i2!8m2!3d-7.710395!4d110.595495!16s%2Fg%2F11_f0jbpk!19sChIJ4Th_BA1Eei4RJO58iYMvvGI?authuser=0&hl=en&rclk=1,
225,DCLASSIC HOMESTAY,https://www.google.com/maps/place/D'CLASSIC+HOMESTAY/data=!4m7!3m6!1s0x2e7a5759a08cf9f5:0xfa63403603d811ed!8m2!3d-7.8142801!4d110.3532994!16s%2Fg%2F11fj4y725_!19sChIJ9fmMoFlXei4R7RHYAzZAY_o?authuser=0&hl=en&rclk=1,
226,Ngangeni Family Homestay,https://www.google.com/maps/place/Ngangeni+Family+Homestay/data=!4m7!3m6!1s0x2e7a592031d2e9bf:0x58439b1faa15f62c!8m2!3d-7.7324329!4d110.3845301!16s%2Fg%2F11fhrvm3x3!19sChIJv-nSMSBZei4RLPYVqh-bQ1g?authuser=0&hl=en&rclk=1,
227,Hotel Sumaryo,https://www.google.com/maps/place/Hotel+Sumaryo/data=!4m10!3m9!1s0x2e7a57a3b19f0011:0x1131f6efe031e45c!5m2!4m1!1i2!8m2!3d-7.819368!4d110.370526!16s%2Fg%2F1v5ds0kd!19sChIJEQCfsaNXei4RXOQx4O_2MRE?authuser=0&hl=en&rclk=1,
228,Dusun Jogja Village Inn,https://www.google.com/maps/place/Dusun+Jogja+Village+Inn/data=!4m10!3m9!1s0x2e7a57a502941891:0xd96acb6de93ed1a8!5m2!4m1!1i2!8m2!3d-7.824263!4d110.368973!16s%2Fg%2F1tdhp3zl!19sChIJkRiUAqVXei4RqNE-6W3Latk?authuser=0&hl=en&rclk=1,
229,La Casa Jogja,https://www.google.com/maps/place/La+Casa+Jogja/data=!4m10!3m9!1s0x2e7a596cad4ebdfb:0x6425ce91f35109e1!5m2!4m1!1i2!8m2!3d-7.7660847!4d110.3919174!16s%2Fg%2F11fk1lhhg4!19sChIJ-71OrWxZei4R4QlR85HOJWQ?authuser=0&hl=en&rclk=1,
230,Kampoeng Media Resort Yogyakarta,https://www.google.com/maps/place/Kampoeng+Media+Resort+Yogyakarta/data=!4m10!3m9!1s0x2e7a59c817f36dfd:0x5c4915825a091aeb!5m2!4m1!1i2!8m2!3d-7.7294375!4d110.3884375!16s%2Fg%2F11j4lhy2f5!19sChIJ_W3zF8hZei4R6xoJWoIVSVw?authuser=0&hl=en&rclk=1,
231,Bale Devata Resort,https://www.google.com/maps/place/Bale+Devata+Resort/data=!4m10!3m9!1s0x2e7a59bba6dc9887:0x7e23abb0e01c7e92!5m2!4m1!1i2!8m2!3d-7.739513!4d110.4251994!16s%2Fg%2F11gwmk99s8!19sChIJh5jcprtZei4Rkn4c4LCrI34?authuser=0&hl=en&rclk=1,
232,Arah Living,https://www.google.com/maps/place/Arah+Living/data=!4m10!3m9!1s0x2e7a59a6c9668433:0x7e8bc62ecc37c527!5m2!4m1!1i2!8m2!3d-7.7637985!4d110.3958741!16s%2Fg%2F11mn12jb49!19sChIJM4RmyaZZei4RJ8U3zC7Gi34?authuser=0&hl=en&rclk=1,
233,Ndalem Nuriyyat Villas  SPA,https://www.google.com/maps/place/Ndalem+Nuriyyat+Villas+%26+SPA/data=!4m10!3m9!1s0x2e7a58df4470b92b:0x299f25148abf20db!5m2!4m1!1i2!8m2!3d-7.7292522!4d110.3769021!16s%2Fg%2F11gdj54yz7!19sChIJK7lwRN9Yei4R2yC_ihQlnyk?authuser=0&hl=en&rclk=1,
234,Omah DPartos,https://www.google.com/maps/place/Omah+D%E2%80%99Partos/data=!4m10!3m9!1s0x2e7a5f61c819e287:0x4df909925c99d899!5m2!4m1!1i2!8m2!3d-7.676288!4d110.3485162!16s%2Fg%2F11rkj398r4!19sChIJh-IZyGFfei4RmdiZXJIJ-U0?authuser=0&hl=en&rclk=1,
235,DParagon Kemuning Yogyakarta,https://www.google.com/maps/place/D'Paragon+Kemuning+Yogyakarta/data=!4m10!3m9!1s0x2e7a598192ad6a2f:0x42c531d339975fc3!5m2!4m1!1i2!8m2!3d-7.7592146!4d110.4062187!16s%2Fg%2F11gh9512rn!19sChIJL2qtkoFZei4Rw1-XOdMxxUI?authuser=0&hl=en&rclk=1,
236,Summergrass Bed  Breakfast,https://www.google.com/maps/place/Summergrass+Bed+%26+Breakfast/data=!4m10!3m9!1s0x2e7a57af09497a89:0xc892ab183d1821f1!5m2!4m1!1i2!8m2!3d-7.8284641!4d110.3700347!16s%2Fg%2F11hbg97c59!19sChIJiXpJCa9Xei4R8SEYPRirksg?authuser=0&hl=en&rclk=1,
237,Joglo Plawang Boutique Villa  Resort Spa,"https://www.google.com/maps/place/Joglo+Plawang+Boutique+Villa+%26+Resort,+Spa/data=!4m10!3m9!1s0x2e7a569a294b1bf7:0x728bb12ff3356cac!5m2!4m1!1i2!8m2!3d-7.64647!4d110.3829071!16s%2Fg%2F1tz0k3x3!19sChIJ9xtLKZpWei4RrGw18y-xi3I?authuser=0&hl=en&rclk=1",
238,Homestay Jogja  Simply Homy Guest House Ambarukmo,https://www.google.com/maps/place/Homestay+Jogja+-+Simply+Homy+Guest+House+Ambarukmo/data=!4m10!3m9!1s0x2e7a59799fc8920b:0xbfbc8d4433aadf9e!5m2!4m1!1i2!8m2!3d-7.777089!4d110.4037143!16s%2Fg%2F11grbxj9d0!19sChIJC5LIn3lZei4Rnt-qM0SNvL8?authuser=0&hl=en&rclk=1,
239,Omah Njonja Bed  Brasserie,https://www.google.com/maps/place/Omah+Njonja+Bed+%26+Brasserie/data=!4m10!3m9!1s0x2e7a59a8408de52d:0x2b26c810b2848dc1!5m2!4m1!1i2!8m2!3d-7.7551695!4d110.3887521!16s%2Fg%2F11g68xvys7!19sChIJLeWNQKhZei4RwY2EshDIJis?authuser=0&hl=en&rclk=1,
240,Homestay Jogja  Simply Homy Unit Pogung,https://www.google.com/maps/place/Homestay+Jogja+-+Simply+Homy+Unit+Pogung/data=!4m10!3m9!1s0x2e7a59001d9793c1:0x60730763dc35e481!5m2!4m1!1i2!8m2!3d-7.7533975!4d110.3785866!16s%2Fg%2F11g4m5rdys!19sChIJwZOXHQBZei4RgeQ13GMHc2A?authuser=0&hl=en&rclk=1,
241,Homestay Jogja  Simply Homy Unit Sawitsari,https://www.google.com/maps/place/Homestay+Jogja+-+Simply+Homy+Unit+Sawitsari/data=!4m10!3m9!1s0x2e7a59a88a54f3fd:0xc37618c6cf73cf40!5m2!4m1!1i2!8m2!3d-7.7564574!4d110.3891535!16s%2Fg%2F11bxf34g8j!19sChIJ_fNUiqhZei4RQM9zz8YYdsM?authuser=0&hl=en&rclk=1,
242,DParagon Cerry Yogyakarta,https://www.google.com/maps/place/D'Paragon+Cerry+Yogyakarta/data=!4m10!3m9!1s0x2e7a590a0c46c139:0x9b2d7d0d675a5167!5m2!4m1!1i2!8m2!3d-7.7529238!4d110.3976988!16s%2Fg%2F11bxdfhvjm!19sChIJOcFGDApZei4RZ1FaZw19LZs?authuser=0&hl=en&rclk=1,
243,DParagon Tambakboyo Yogyakarta,https://www.google.com/maps/place/D'Paragon+Tambakboyo+Yogyakarta/data=!4m10!3m9!1s0x2e7a59835303d2d9:0xdaadaadb8593570a!5m2!4m1!1i2!8m2!3d-7.7571039!4d110.4144794!16s%2Fg%2F1jkz4zw29!19sChIJ2dIDU4NZei4RCleThduqrdo?authuser=0&hl=en&rclk=1,
244,The Alana Yogyakarta Hotel  Convention Center,https://www.google.com/maps/place/The+Alana+Yogyakarta+Hotel+%26+Convention+Center/data=!4m10!3m9!1s0x2e7a58e23d58705d:0xe3e3f1de06133d33!5m2!4m1!1i2!8m2!3d-7.7393398!4d110.3771959!16s%2Fg%2F11bbw_pg0f!19sChIJXXBYPeJYei4RMz0TBt7x4-M?authuser=0&hl=en&rclk=1,
